x  y  conc vel  dir
  1.5000      1.5000      0.0000      7.0829      140.97    
  1.5000      4.5000      0.0000      7.0896      140.98    
  1.5000      7.5000      0.0000      7.0971      140.96    
  1.5000      10.500      0.0000      7.1048      140.98    
  1.5000      13.500      0.0000      7.1060      140.97    
  1.5000      16.500      0.0000      7.1114      140.99    
  1.5000      19.500      0.0000      7.1136      140.99    
  1.5000      22.500      0.0000      7.1150      140.99    
  1.5000      25.500      0.0000      7.1158      141.00    
  1.5000      28.500      0.0000      7.1152      141.01    
  1.5000      31.500      0.0000      7.1127      141.02    
  1.5000      34.500      0.0000      7.1091      141.01    
  1.5000      37.500      0.0000      7.1075      141.03    
  1.5000      40.500      0.0000      7.0997      141.04    
  1.5000      43.500      0.0000      7.0920      141.02    
  1.5000      46.500      0.0000      7.0894      141.05    
  1.5000      49.500      0.0000      7.0798      141.03    
  1.5000      52.500      0.0000      7.0729      141.03    
  1.5000      55.500      0.0000      7.0619      141.06    
  1.5000      58.500      0.0000      7.0486      141.03    
  1.5000      61.500      0.0000      7.0395      141.04    
  1.5000      64.500      0.0000      7.0256      141.08    
  1.5000      67.500      0.0000      7.0091      141.04    
  1.5000      70.500      0.0000      7.0046      141.09    
  1.5000      73.500      0.0000      6.9866      141.05    
  1.5000      76.500      0.0000      6.9747      141.05    
  1.5000      79.500      0.0000      6.9570      141.10    
  1.5000      82.500      0.0000      6.9363      141.05    
  1.5000      85.500      0.0000      6.9228      141.06    
  1.5000      88.500      0.0000      6.9030      141.12    
  1.5000      91.500      0.0000      6.8799      141.06    
  1.5000      94.500      0.0000      6.8738      141.12    
  1.5000      97.500      0.0000      6.8496      141.06    
  1.5000      100.50      0.0000      6.8341      141.07    
  1.5000      103.50      0.0000      6.8117      141.13    
  1.5000      106.50      0.0000      6.7856      141.07    
  1.5000      109.50      0.0000      6.7689      141.07    
  1.5000      112.50      0.0000      6.7450      141.14    
  1.5000      115.50      0.0000      6.7173      141.07    
  1.5000      118.50      0.0000      6.7103      141.15    
  1.5000      121.50      0.0000      6.6747      141.15    
  1.5000      124.50      0.0000      6.6456      141.08    
  1.5000      127.50      0.0000      6.6383      141.16    
  1.5000      130.50      0.0000      6.6087      141.08    
  1.5000      133.50      0.0000      6.5900      141.08    
  1.5000      136.50      0.0000      6.5635      141.16    
  1.5000      139.50      0.0000      6.5329      141.08    
  1.5000      142.50      0.0000      6.5136      141.08    
  1.5000      145.50      0.0000      6.4865      141.17    
  1.5000      148.50      0.0000      6.4551      141.09    
  1.5000      151.50      0.0000      6.4473      141.17    
  1.5000      154.50      0.0000      6.4157      141.09    
  1.5000      157.50      0.0000      6.3959      141.09    
  1.5000      160.50      0.0000      6.3680      141.18    
  1.5000      163.50      0.0000      6.3259      141.09    
  1.5000      166.50      0.0000      6.2958      140.87    
  1.5000      169.50      0.0000      6.2862      140.53    
  1.5000      172.50      0.0000      6.2364      139.95    
  1.5000      175.50      0.0000      6.2289      139.80    
  1.5000      178.50      0.0000      6.1983      139.22    
  1.5000      181.50      0.0000      6.1794      138.71    
  1.5000      184.50      0.0000      6.1648      138.40    
  1.5000      187.50      0.0000      6.1197      137.93    
  1.5000      190.50      0.0000      6.0994      137.67    
  1.5000      193.50      0.0000      6.0703      137.24    
  1.5000      196.50      0.0000      6.0521      136.74    
  1.5000      199.50      0.0000      6.0292      136.45    
  1.5000      202.50      0.0000      5.9882      136.17    
  1.5000      205.50      0.0000      5.9568      135.55    
  1.5000      208.50      0.0000      5.9465      135.12    
  1.5000      211.50      0.0000      5.9157      134.75    
  1.5000      214.50      0.0000      5.8952      134.49    
  1.5000      217.50      0.0000      5.8643      134.06    
  1.5000      220.50      0.0000      5.8338      133.43    
  1.5000      223.50      0.0000      5.8263      133.05    
  1.5000      226.50      0.0000      5.7820      132.75    
  1.5000      229.50      0.0000      5.7528      132.39    
  1.5000      232.50      0.0000      5.7400      131.97    
  1.5000      235.50      0.0000      5.7103      131.36    
  1.5000      238.50      0.0000      5.6901      131.10    
  1.5000      241.50      0.0000      5.6584      130.95    
  1.5000      244.50      0.0000      5.6293      130.36    
  1.5000      247.50      0.0000      5.6072      129.86    
  1.5000      250.50      0.0000      5.5863      129.62    
  1.5000      253.50      0.0000      5.5466      129.15    
  1.5000      256.50     0.30572E-01  5.5318      128.99    
  1.5000      259.50      0.0000      5.5031      128.43    
  1.5000      262.50      0.0000      5.4796      127.95    
  1.5000      265.50      0.0000      5.4468      127.84    
  1.5000      268.50      0.0000      5.4215      127.56    
  1.5000      271.50      0.0000      5.3972      127.10    
  1.5000      274.50      0.0000      5.3595      126.75    
  1.5000      277.50      0.0000      5.3436      126.45    
  1.5000      280.50     0.15286E-01  5.3133      126.12    
  1.5000      283.50      0.0000      5.2763      125.99    
  1.5000      286.50      0.0000      5.2478      125.54    
  1.5000      289.50     0.30572E-01  5.2229      125.17    
  1.5000      292.50      0.0000      5.2004      124.98    
  1.5000      295.50     0.15286E-01  5.1793      124.83    
  1.5000      298.50     0.15286E-01  5.1384      124.55    
  1.5000      301.50      0.0000      5.1094      124.17    
  1.5000      304.50     0.15286E-01  5.0923      124.01    
  1.5000      307.50      0.0000      5.0467      123.80    
  1.5000      310.50     0.15286E-01  5.0256      123.69    
  1.5000      313.50     0.30572E-01  4.9955      123.36    
  1.5000      316.50     0.45858E-01  4.9662      123.07    
  1.5000      319.50     0.45858E-01  4.9453      122.98    
  1.5000      322.50     0.45858E-01  4.9110      122.99    
  1.5000      325.50     0.45858E-01  4.8819      122.75    
  1.5000      328.50     0.91717E-01  4.8509      122.50    
  1.5000      331.50     0.30572E-01  4.8168      122.54    
  1.5000      334.50     0.30572E-01  4.7881      122.36    
  1.5000      337.50     0.30572E-01  4.7645      122.27    
  1.5000      340.50     0.91717E-01  4.7351      122.12    
  1.5000      343.50     0.30572E-01  4.7028      121.93    
  1.5000      346.50     0.15286E-01  4.6698      122.01    
  1.5000      349.50     0.76431E-01  4.6523      122.07    
  1.5000      352.50     0.12229      4.6197      121.92    
  1.5000      355.50     0.61144E-01  4.5747      121.88    
  1.5000      358.50     0.61144E-01  4.5541      122.01    
  1.5000      361.50     0.10700      4.5211      121.79    
  1.5000      364.50     0.15286      4.5046      121.91    
  1.5000      367.50     0.91717E-01  4.4712      121.83    
  1.5000      370.50     0.61144E-01  4.4262      121.85    
  1.5000      373.50     0.16815      4.4107      122.01    
  1.5000      376.50     0.10700      4.3907      122.08    
  1.5000      379.50     0.10700      4.3460      122.13    
  1.5000      382.50     0.61144E-01  4.3171      122.22    
  1.5000      385.50     0.10700      4.2855      122.26    
  1.5000      388.50     0.16815      4.2532      122.41    
  1.5000      391.50     0.24458      4.2388      122.63    
  1.5000      394.50     0.10700      4.1997      122.54    
  1.5000      397.50     0.22929      4.1711      122.70    
  1.5000      400.50     0.18343      4.1520      122.83    
  1.5000      403.50     0.19872      4.1229      123.06    
  1.5000      406.50     0.12229      4.0949      123.25    
  1.5000      409.50     0.21401      4.0614      123.34    
  1.5000      412.50     0.21401      4.0247      123.66    
  1.5000      415.50     0.19872      4.0057      123.81    
  1.5000      418.50     0.15286      3.9816      123.85    
  1.5000      421.50     0.19872      3.9544      124.11    
  1.5000      424.50     0.25986      3.9216      124.25    
  1.5000      427.50     0.18343      3.8950      124.52    
  1.5000      430.50     0.22929      3.8835      124.84    
  1.5000      433.50     0.44330      3.8514      125.00    
  1.5000      436.50     0.18343      3.8113      125.27    
  1.5000      439.50     0.19872      3.7914      125.70    
  1.5000      442.50     0.27515      3.7634      125.66    
  1.5000      445.50     0.21401      3.7535      126.00    
  1.5000      448.50     0.22929      3.7231      126.21    
  1.5000      451.50     0.27515      3.6858      126.51    
  1.5000      454.50     0.22929      3.6770      126.87    
  1.5000      457.50     0.32101      3.6623      127.09    
  1.5000      460.50     0.22929      3.6271      127.41    
  1.5000      463.50     0.36687      3.6057      127.78    
  1.5000      466.50     0.30572      3.5766      127.99    
  1.5000      469.50     0.25986      3.5596      128.34    
  1.5000      472.50     0.29044      3.5537      128.71    
  1.5000      475.50     0.22929      3.5219      128.84    
  1.5000      478.50     0.35158      3.5038      129.25    
  1.5000      481.50     0.36687      3.4927      129.48    
  1.5000      484.50     0.25986      3.4773      129.79    
  1.5000      487.50     0.30572      3.4615      130.20    
  1.5000      490.50     0.27515      3.4399      130.48    
  1.5000      493.50     0.41272      3.4187      130.90    
  1.5000      496.50     0.39744      3.4136      131.20    
  1.5000      499.50     0.41272      3.3989      131.30    
  1.5000      502.50     0.25986      3.3871      131.73    
  1.5000      505.50     0.36687      3.3693      132.03    
  1.5000      508.50     0.38215      3.3603      132.30    
  1.5000      511.50     0.21401      3.3616      132.67    
  1.5000      514.50     0.22929      3.3462      132.96    
  1.5000      517.50     0.16815      3.3297      133.29    
  1.5000      520.50     0.35158      3.3256      133.77    
  1.5000      523.50     0.18343      3.3124      133.82    
  1.5000      526.50     0.24458      3.3165      134.17    
  1.5000      529.50     0.29044      3.3048      134.47    
  1.5000      532.50     0.29044      3.2926      134.79    
  1.5000      535.50     0.32101      3.2970      135.13    
  1.5000      538.50     0.33629      3.2943      135.35    
  1.5000      541.50     0.33629      3.2807      135.69    
  1.5000      544.50     0.15286      3.2730      136.08    
  1.5000      547.50     0.22929      3.2590      136.28    
  1.5000      550.50     0.29044      3.2528      136.45    
  1.5000      553.50     0.35158      3.2451      136.60    
  1.5000      556.50     0.33629      3.2306      136.80    
  1.5000      559.50     0.32101      3.2179      137.03    
  1.5000      562.50     0.30572      3.2110      137.13    
  1.5000      565.50     0.19872      3.2042      137.24    
  1.5000      568.50     0.24458      3.1909      137.46    
  1.5000      571.50     0.25986      3.1781      137.69    
  1.5000      574.50     0.32101      3.1658      137.92    
  1.5000      577.50     0.25986      3.1595      138.04    
  1.5000      580.50     0.25986      3.1536      138.16    
  1.5000      583.50     0.32101      3.1421      138.40    
  1.5000      586.50     0.18343      3.1306      138.64    
  1.5000      589.50     0.22929      3.1256      138.78    
  1.5000      592.50     0.22929      3.1204      138.90    
  1.5000      595.50     0.24458      3.1103      139.16    
  1.5000      598.50     0.42801      3.1007      139.43    
  1.5000      601.50     0.32101      3.0907      139.68    
  1.5000      604.50     0.32101      3.0874      139.83    
  1.5000      607.50     0.27515      3.0833      139.96    
  1.5000      610.50     0.18343      3.0755      140.24    
  1.5000      613.50     0.29044      3.0666      140.49    
  1.5000      616.50     0.15286      3.0648      140.65    
  1.5000      619.50     0.24458      3.0617      140.79    
  1.5000      622.50     0.24458      3.0558      141.07    
  1.5000      625.50     0.36687      3.0506      141.35    
  1.5000      628.50     0.21401      3.0438      141.60    
  1.5000      631.50     0.39744      3.0441      141.77    
  1.5000      634.50     0.16815      3.0425      141.91    
  1.5000      637.50     0.18343      3.0397      142.19    
  1.5000      640.50     0.29044      3.0346      142.43    
  1.5000      643.50     0.21401      3.0369      142.61    
  1.5000      646.50     0.27515      3.0366      142.75    
  1.5000      649.50     0.91717E-01  3.0365      143.03    
  1.5000      652.50     0.24458      3.0374      143.30    
  1.5000      655.50     0.12229      3.0351      143.51    
  1.5000      658.50     0.22929      3.0406      143.71    
  1.5000      661.50     0.16815      3.0424      143.84    
  1.5000      664.50     0.21401      3.0466      144.10    
  1.5000      667.50     0.22929      3.0469      144.28    
  1.5000      670.50     0.30572      3.0551      144.48    
  1.5000      673.50     0.29044      3.0589      144.60    
  1.5000      676.50     0.27515      3.0670      144.85    
  1.5000      679.50     0.12229      3.0767      145.08    
  1.5000      682.50     0.19872      3.0811      145.22    
  1.5000      685.50     0.25986      3.0940      145.42    
  1.5000      688.50     0.15286      3.1008      145.53    
  1.5000      691.50     0.27515      3.1154      145.73    
  1.5000      694.50     0.16815      3.1235      145.83    
  1.5000      697.50     0.30572      3.1406      146.03    
  1.5000      700.50     0.24458      3.1502      146.12    
  1.5000      703.50     0.24458      3.1705      146.29    
  1.5000      706.50     0.24458      3.1929      146.46    
  1.5000      709.50     0.16815      3.2067      146.48    
  1.5000      712.50     0.22929      3.2302      146.68    
  1.5000      715.50     0.19872      3.2441      146.75    
  1.5000      718.50     0.15286      3.2730      146.87    
  1.5000      721.50     0.12229      3.2913      146.84    
  1.5000      724.50     0.22929      3.3201      147.04    
  1.5000      727.50     0.16815      3.3373      147.09    
  1.5000      730.50     0.22929      3.3727      147.17    
  1.5000      733.50     0.19872      3.4102      147.25    
  1.5000      736.50     0.19872      3.4346      147.15    
  1.5000      739.50     0.18343      3.4699      147.34    
  1.5000      742.50     0.19872      3.4909      147.36    
  1.5000      745.50     0.15286      3.5338      147.40    
  1.5000      748.50     0.22929      3.5617      147.26    
  1.5000      751.50     0.10700      3.6003      147.44    
  4.5000      1.5000      0.0000      7.0703      140.94    
  4.5000      4.5000      0.0000      7.0829      140.97    
  4.5000      7.5000      0.0000      7.0852      140.95    
  4.5000      10.500      0.0000      7.0954      140.98    
  4.5000      13.500      0.0000      7.1005      140.98    
  4.5000      16.500      0.0000      7.1060      140.97    
  4.5000      19.500      0.0000      7.1114      140.99    
  4.5000      22.500      0.0000      7.1136      140.99    
  4.5000      25.500      0.0000      7.1150      140.99    
  4.5000      28.500      0.0000      7.1158      141.00    
  4.5000      31.500      0.0000      7.1152      141.01    
  4.5000      34.500      0.0000      7.1138      141.01    
  4.5000      37.500      0.0000      7.1118      141.01    
  4.5000      40.500      0.0000      7.1075      141.03    
  4.5000      43.500      0.0000      7.1018      141.02    
  4.5000      46.500      0.0000      7.0972      141.02    
  4.5000      49.500      0.0000      7.0894      141.05    
  4.5000      52.500      0.0000      7.0798      141.03    
  4.5000      55.500      0.0000      7.0768      141.06    
  4.5000      58.500      0.0000      7.0619      141.06    
  4.5000      61.500      0.0000      7.0486      141.03    
  4.5000      64.500      0.0000      7.0448      141.07    
  4.5000      67.500      0.0000      7.0299      141.04    
  4.5000      70.500      0.0000      7.0198      141.04    
  4.5000      73.500      0.0000      7.0046      141.09    
  4.5000      76.500      0.0000      6.9866      141.05    
  4.5000      79.500      0.0000      6.9747      141.05    
  4.5000      82.500      0.0000      6.9570      141.10    
  4.5000      85.500      0.0000      6.9363      141.05    
  4.5000      88.500      0.0000      6.9308      141.11    
  4.5000      91.500      0.0000      6.9088      141.06    
  4.5000      94.500      0.0000      6.8945      141.06    
  4.5000      97.500      0.0000      6.8738      141.12    
  4.5000      100.50      0.0000      6.8496      141.06    
  4.5000      103.50      0.0000      6.8341      141.07    
  4.5000      106.50      0.0000      6.8117      141.13    
  4.5000      109.50      0.0000      6.7856      141.07    
  4.5000      112.50      0.0000      6.7789      141.14    
  4.5000      115.50      0.0000      6.7519      141.07    
  4.5000      118.50      0.0000      6.7348      141.07    
  4.5000      121.50      0.0000      6.7103      141.15    
  4.5000      124.50      0.0000      6.6819      141.07    
  4.5000      127.50      0.0000      6.6639      141.08    
  4.5000      130.50      0.0000      6.6383      141.16    
  4.5000      133.50      0.0000      6.6087      141.08    
  4.5000      136.50      0.0000      6.6012      141.16    
  4.5000      139.50      0.0000      6.5635      141.16    
  4.5000      142.50      0.0000      6.5329      141.08    
  4.5000      145.50      0.0000      6.5252      141.17    
  4.5000      148.50      0.0000      6.4942      141.08    
  4.5000      151.50      0.0000      6.4748      141.08    
  4.5000      154.50      0.0000      6.4473      141.17    
  4.5000      157.50      0.0000      6.4157      141.09    
  4.5000      160.50      0.0000      6.3859      141.09    
  4.5000      163.50      0.0000      6.3481      140.96    
  4.5000      166.50      0.0000      6.3160      140.65    
  4.5000      169.50      0.0000      6.3086      140.40    
  4.5000      172.50      0.0000      6.2778      139.72    
  4.5000      175.50      0.0000      6.2593      139.24    
  4.5000      178.50      0.0000      6.2452      138.93    
  4.5000      181.50      0.0000      6.2006      138.47    
  4.5000      184.50      0.0000      6.1805      138.21    
  4.5000      187.50      0.0000      6.1520      137.79    
  4.5000      190.50      0.0000      6.1202      137.17    
  4.5000      193.50      0.0000      6.1114      137.00    
  4.5000      196.50      0.0000      6.0793      136.63    
  4.5000      199.50      0.0000      6.0587      136.11    
  4.5000      202.50      0.0000      6.0286      135.67    
  4.5000      205.50      0.0000      6.0107      135.17    
  4.5000      208.50      0.0000      5.9764      134.77    
  4.5000      211.50      0.0000      5.9458      134.60    
  4.5000      214.50      0.0000      5.9147      133.97    
  4.5000      217.50      0.0000      5.9035      133.54    
  4.5000      220.50      0.0000      5.8627      133.27    
  4.5000      223.50      0.0000      5.8326      132.91    
  4.5000      226.50      0.0000      5.8205      132.48    
  4.5000      229.50      0.0000      5.7902      131.86    
  4.5000      232.50      0.0000      5.7822      131.49    
  4.5000      235.50      0.0000      5.7367      131.18    
  4.5000      238.50      0.0000      5.7080      130.83    
  4.5000      241.50      0.0000      5.6859      130.32    
  4.5000      244.50      0.0000      5.6517      129.91    
  4.5000      247.50      0.0000      5.6242      129.58    
  4.5000      250.50      0.0000      5.6099      129.42    
  4.5000      253.50      0.0000      5.5806      128.84    
  4.5000      256.50      0.0000      5.5572      128.34    
  4.5000      259.50      0.0000      5.5339      128.13    
  4.5000      262.50      0.0000      5.4945      127.66    
  4.5000      265.50      0.0000      5.4732      127.44    
  4.5000      268.50      0.0000      5.4354      127.07    
  4.5000      271.50      0.0000      5.4061      126.55    
  4.5000      274.50      0.0000      5.3888      126.40    
  4.5000      277.50     0.30572E-01  5.3636      126.15    
  4.5000      280.50      0.0000      5.3374      125.71    
  4.5000      283.50      0.0000      5.2970      125.38    
  4.5000      286.50      0.0000      5.2798      125.11    
  4.5000      289.50      0.0000      5.2458      124.75    
  4.5000      292.50      0.0000      5.2102      124.69    
  4.5000      295.50      0.0000      5.1806      124.28    
  4.5000      298.50      0.0000      5.1526      123.91    
  4.5000      301.50     0.15286E-01  5.1167      123.86    
  4.5000      304.50     0.30572E-01  5.0943      123.72    
  4.5000      307.50      0.0000      5.0647      123.37    
