x  y  conc vel  dir
  4.5000      34.500      0.0000      1.6766     -60.440    
  4.5000      37.500      0.0000      1.7063     -60.432    
  4.5000      40.500      0.0000      1.7360     -60.423    
  4.5000      43.500      0.0000      1.7544     -60.208    
  4.5000      46.500      0.0000      1.7689     -60.204    
  4.5000      49.500      0.0000      1.7978     -60.196    
  4.5000      52.500      0.0000      1.8260     -60.188    
  4.5000      55.500      0.0000      1.8498     -60.365    
  4.5000      58.500      0.0000      1.8762     -60.346    
  4.5000      61.500      0.0000      1.9015     -60.325    
  4.5000      64.500      0.0000      1.9167     -60.157    
  4.5000      67.500      0.0000      1.9283     -60.146    
  4.5000      70.500      0.0000      1.9504     -60.134    
  4.5000      73.500      0.0000      1.9709     -60.122    
  4.5000      76.500      0.0000      1.9896     -60.110    
  4.5000      79.500      0.0000      2.0043     -60.206    
  4.5000      82.500      0.0000      2.0195     -60.181    
  4.5000      85.500      0.0000      2.0328     -60.157    
  4.5000      88.500      0.0000      2.0405     -60.072    
  4.5000      91.500      0.0000      2.0458     -60.061    
  4.5000      94.500      0.0000      2.0552     -60.050    
  4.5000      97.500      0.0000      2.0629     -60.040    
  4.5000      100.50      0.0000      2.0681     -60.071    
  4.5000      103.50      0.0000      2.0729     -60.053    
  4.5000      106.50      0.0000      2.0763     -60.037    
  4.5000      109.50      0.0000      2.0780     -60.015    
  4.5000      112.50      0.0000      2.0788     -60.008    
  4.5000      115.50      0.0000      2.0797     -60.001    
  4.5000      118.50      0.0000      2.0795     -59.996    
  4.5000      121.50      0.0000      2.0785     -59.991    
  4.5000      124.50      0.0000      2.0769     -59.977    
  4.5000      127.50      0.0000      2.0743     -59.967    
  4.5000      130.50      0.0000      2.0710     -59.959    
  4.5000      133.50      0.0000      2.0687     -59.977    
  4.5000      136.50      0.0000      2.0666     -59.973    
  4.5000      139.50      0.0000      2.0618     -59.969    
  4.5000      142.50      0.0000      2.0563     -59.964    
  4.5000      145.50      0.0000      2.0508     -59.924    
  4.5000      148.50      0.0000      2.0440     -59.916    
  4.5000      151.50      0.0000      2.0366     -59.907    
  4.5000      154.50      0.0000      2.0317     -59.951    
  4.5000      157.50      0.0000      2.0275     -59.947    
  4.5000      160.50      0.0000      2.0186     -59.943    
  4.5000      163.50      0.0000      2.0091     -59.939    
  4.5000      166.50      0.0000      1.9990     -59.935    
  4.5000      169.50      0.0000      1.9896     -59.865    
  4.5000      172.50      0.0000      1.9783     -59.857    
  4.5000      175.50      0.0000      1.9711     -59.926    
  4.5000      178.50      0.0000      1.9649     -59.922    
  4.5000      181.50      0.0000      1.9522     -59.917    
  4.5000      184.50      0.0000      1.9388     -59.911    
  4.5000      187.50      0.0000      1.9247     -59.906    
  4.5000      190.50      0.0000      1.9116     -59.805    
  4.5000      193.50      0.0000      1.8960     -59.793    
  4.5000      196.50      0.0000      1.8796     -59.781    
  4.5000      199.50      0.0000      1.8690     -59.887    
