x  y  conc vel  dir
  1.5000      376.50      0.0000      2.6556     -78.971    
  1.5000      379.50      0.0000      2.6413     -78.972    
  1.5000      382.50      0.0000      2.6275     -78.972    
  1.5000      385.50      0.0000      2.6141     -78.973    
  1.5000      388.50      0.0000      2.6012     -78.974    
  1.5000      391.50      0.0000      2.5887     -78.975    
  1.5000      394.50      0.0000      2.5766     -78.975    
  1.5000      397.50      0.0000      2.5649     -78.976    
  1.5000      400.50      0.0000      2.5537     -78.977    
  1.5000      403.50      0.0000      2.5428     -78.978    
  1.5000      406.50      0.0000      2.5323     -78.978    
  1.5000      409.50      0.0000      2.5222     -78.979    
  1.5000      412.50      0.0000      2.5125     -78.980    
  1.5000      415.50      0.0000      2.5032     -78.980    
  1.5000      418.50      0.0000      2.4942     -78.981    
  1.5000      421.50      0.0000      2.4855     -78.982    
  1.5000      424.50      0.0000      2.4772     -78.982    
  1.5000      427.50      0.0000      2.4693     -78.983    
  1.5000      430.50      0.0000      2.4616     -78.984    
  1.5000      433.50      0.0000      2.4543     -78.984    
  1.5000      436.50      0.0000      2.4472     -78.985    
  1.5000      439.50      0.0000      2.4405     -78.986    
  1.5000      442.50      0.0000      2.4341     -78.986    
  1.5000      445.50      0.0000      2.4279     -78.987    
  1.5000      448.50      0.0000      2.4220     -78.987    
  1.5000      451.50      0.0000      2.4163     -78.988    
  1.5000      454.50      0.0000      2.4109     -78.988    
  1.5000      457.50      0.0000      2.4058     -78.989    
  1.5000      460.50      0.0000      2.4009     -78.989    
  1.5000      463.50      0.0000      2.3962     -78.990    
  1.5000      466.50      0.0000      2.3917     -78.990    
  1.5000      469.50      0.0000      2.3875     -78.991    
  1.5000      472.50      0.0000      2.3834     -78.991    
  1.5000      475.50      0.0000      2.3796     -78.983    
  1.5000      478.50      0.0000      2.3760     -78.983    
  1.5000      481.50      0.0000      2.3711     -79.153    
  1.5000      484.50      0.0000      2.3678     -79.156    
  1.5000      487.50      0.0000      2.3646     -79.158    
  1.5000      490.50      0.0000      2.3616     -79.160    
  1.5000      493.50      0.0000      2.3601     -79.169    
  1.5000      496.50      0.0000      2.3575     -79.356    
  1.5000      499.50      0.0000      2.3529     -79.620    
  1.5000      502.50      0.0000      2.3516     -79.632    
  1.5000      505.50      0.0000      2.3503     -79.636    
  1.5000      508.50      0.0000      2.3480     -79.642    
  1.5000      511.50      0.0000      2.3490     -79.663    
  1.5000      514.50      0.0000      2.3468     -80.138    
  1.5000      517.50      0.0000      2.3448     -80.149    
  1.5000      520.50      0.0000      2.3428     -80.160    
  1.5000      523.50      0.0000      2.3409     -80.171    
  1.5000      526.50      0.0000      2.3411     -80.191    
  1.5000      529.50      0.0000      2.3388     -80.592    
  1.5000      532.50      0.0000      2.3371     -80.607    
  1.5000      535.50      0.0000      2.3355     -80.622    
  1.5000      538.50      0.0000      2.3339     -80.638    
  1.5000      541.50      0.0000      2.3344     -80.661    
  1.5000      544.50      0.0000      2.3323     -81.084    
  1.5000      547.50      0.0000      2.3309     -81.103    
  1.5000      550.50      0.0000      2.3295     -81.121    
  1.5000      553.50      0.0000      2.3281     -81.139    
  1.5000      556.50      0.0000      2.3288     -81.166    
  1.5000      559.50      0.0000      2.3283     -81.400    
  1.5000      562.50      0.0000      2.3257     -81.629    
  1.5000      565.50      0.0000      2.3244     -81.649    
  1.5000      568.50      0.0000      2.3232     -81.668    
  1.5000      571.50      0.0000      2.3219     -81.686    
  1.5000      574.50      0.0000      2.3229     -81.712    
  1.5000      577.50      0.0000      2.3213     -82.169    
  1.5000      580.50      0.0000      2.3202     -82.186    
  1.5000      583.50      0.0000      2.3190     -82.201    
  1.5000      586.50      0.0000      2.3178     -82.213    
  1.5000      589.50      0.0000      2.3188     -82.229    
  1.5000      592.50      0.0000      2.3174     -82.679    
  1.5000      595.50      0.0000      2.3162     -82.679    
  1.5000      598.50      0.0000      2.3150     -82.673    
  1.5000      601.50      0.0000      2.3136     -82.661    
  1.5000      604.50      0.0000      2.3143     -82.650    
  1.5000      607.50      0.0000      2.3127     -83.060    
  1.5000      610.50      0.0000      2.3110     -83.028    
  1.5000      613.50      0.0000      2.3093     -82.989    
  1.5000      616.50      0.0000      2.3073     -82.945    
  1.5000      619.50      0.0000      2.3072     -82.902    
  1.5000      622.50      0.0000      2.3049     -83.254    
  1.5000      625.50      0.0000      2.3026     -83.185    
  1.5000      628.50      0.0000      2.3004     -83.104    
  1.5000      631.50      0.0000      2.2982     -83.002    
  1.5000      634.50      0.0000      2.2964     -82.868    
  1.5000      637.50      0.0000      2.2961     -82.782    
  1.5000      640.50      0.0000      2.2952     -82.895    
  1.5000      643.50      0.0000      2.2955     -82.569    
  1.5000      646.50      0.0000      2.2975     -82.141    
  1.5000      649.50      0.0000      2.3018     -81.610    
  1.5000      652.50      0.0000      2.3095     -81.002    
  1.5000      655.50      0.0000      2.3195     -80.480    
  1.5000      658.50      0.0000      2.3293     -79.814    
  1.5000      661.50      0.0000      2.3351     -79.241    
  1.5000      664.50      0.0000      2.3371     -78.981    
  1.5000      667.50      0.0000      2.3372     -78.981    
  1.5000      670.50      0.0000      2.3372     -78.983    
  1.5000      673.50      0.0000      2.3372     -78.983    
  1.5000      676.50      0.0000      2.3372     -78.983    
  1.5000      679.50      0.0000      2.3372     -78.983    
  1.5000      682.50      0.0000      2.3372     -78.983    
  1.5000      685.50      0.0000      2.3373     -78.984    
  1.5000      688.50      0.0000      2.3373     -78.984    
  1.5000      691.50      0.0000      2.3373     -78.984    
  1.5000      694.50      0.0000      2.3373     -78.984    
  1.5000      697.50      0.0000      2.3373     -78.984    
  1.5000      700.50      0.0000      2.3373     -78.984    
  1.5000      703.50      0.0000      2.3373     -78.985    
  1.5000      706.50      0.0000      2.3373     -78.985    
  1.5000      709.50      0.0000      2.3373     -78.985    
  1.5000      712.50      0.0000      2.3373     -78.985    
  1.5000      715.50      0.0000      2.3373     -78.985    
  1.5000      718.50      0.0000      2.3373     -78.986    
  1.5000      721.50      0.0000      2.3373     -78.986    
  1.5000      724.50      0.0000      2.3373     -78.986    
  1.5000      727.50      0.0000      2.3373     -78.986    
  1.5000      730.50      0.0000      2.3373     -78.986    
  1.5000      733.50      0.0000      2.3374     -78.987    
  1.5000      736.50      0.0000      2.3374     -78.987    
  1.5000      739.50      0.0000      2.3374     -78.987    
  1.5000      742.50      0.0000      2.3374     -78.987    
  1.5000      745.50      0.0000      2.3374     -78.987    
  1.5000      748.50      0.0000      2.3374     -78.988    
  1.5000      751.50      0.0000      2.3374     -78.988    
  4.5000      1.5000      0.0000      2.2360     -79.015    
  4.5000      4.5000      0.0000      2.2424     -79.016    
  4.5000      7.5000      0.0000      2.2496     -79.018    
  4.5000      10.500      0.0000      2.2576     -79.020    
  4.5000      13.500      0.0000      2.2664     -79.022    
  4.5000      16.500      0.0000      2.2761     -79.024    
  4.5000      19.500      0.0000      2.2866     -79.026    
  4.5000      22.500     0.33676E-02  2.2980     -79.028    
  4.5000      25.500      0.0000      2.3104     -79.030    
  4.5000      28.500      0.0000      2.3236     -79.032    
  4.5000      31.500     0.16838E-02  2.3378     -79.034    
  4.5000      34.500      0.0000      2.3529     -79.036    
  4.5000      37.500      0.0000      2.3690     -79.038    
  4.5000      40.500      0.0000      2.3861     -79.040    
  4.5000      43.500      0.0000      2.4041     -79.041    
  4.5000      46.500      0.0000      2.4232     -79.043    
  4.5000      49.500      0.0000      2.4432     -79.045    
  4.5000      52.500      0.0000      2.4641     -79.047    
  4.5000      55.500      0.0000      2.4860     -79.048    
  4.5000      58.500      0.0000      2.5089     -79.050    
  4.5000      61.500      0.0000      2.5327     -79.051    
  4.5000      64.500      0.0000      2.5574     -79.053    
  4.5000      67.500      0.0000      2.5831     -79.054    
  4.5000      70.500      0.0000      2.6096     -79.055    
  4.5000      73.500      0.0000      2.6369     -79.056    
  4.5000      76.500      0.0000      2.6650     -79.057    
  4.5000      79.500      0.0000      2.6939     -79.058    
  4.5000      82.500      0.0000      2.7234     -79.059    
  4.5000      85.500      0.0000      2.7537     -79.060    
  4.5000      88.500      0.0000      2.7845     -79.060    
  4.5000      91.500      0.0000      2.8158     -79.060    
  4.5000      94.500      0.0000      2.8477     -79.060    
  4.5000      97.500      0.0000      2.8799     -79.060    
  4.5000      100.50      0.0000      2.9124     -79.060    
  4.5000      103.50      0.0000      2.9452     -79.060    
  4.5000      106.50      0.0000      2.9781     -79.059    
  4.5000      109.50      0.0000      3.0111     -79.059    
  4.5000      112.50      0.0000      3.0441     -79.058    
  4.5000      115.50      0.0000      3.0770     -79.057    
  4.5000      118.50      0.0000      3.1092     -79.113    
  4.5000      121.50      0.0000      3.1416     -79.111    
  4.5000      124.50      0.0000      3.1737     -79.108    
  4.5000      127.50      0.0000      3.2053     -79.106    
  4.5000      130.50      0.0000      3.2365     -79.103    
  4.5000      133.50      0.0000      3.2670     -79.100    
  4.5000      136.50      0.0000      3.2969     -79.097    
  4.5000      139.50      0.0000      3.3260     -79.094    
  4.5000      142.50      0.0000      3.3544     -79.091    
  4.5000      145.50      0.0000      3.3688     -79.044    
  4.5000      148.50      0.0000      3.3824     -79.043    
  4.5000      151.50      0.0000      3.4089     -79.041    
  4.5000      154.50      0.0000      3.4345     -79.039    
  4.5000      157.50      0.0000      3.4591     -79.037    
  4.5000      160.50      0.0000      3.4826     -79.035    
  4.5000      163.50      0.0000      3.5051     -79.033    
  4.5000      166.50      0.0000      3.5264     -79.032    
  4.5000      169.50      0.0000      3.5465     -79.030    
  4.5000      172.50      0.0000      3.5655     -79.028    
  4.5000      175.50      0.0000      3.5832     -79.026    
  4.5000      178.50      0.0000      3.5997     -79.024    
  4.5000      181.50      0.0000      3.6149     -79.022    
  4.5000      184.50      0.0000      3.6288     -79.020    
  4.5000      187.50      0.0000      3.6413     -79.017    
  4.5000      190.50      0.0000      3.6525     -79.015    
  4.5000      193.50      0.0000      3.6623     -79.013    
  4.5000      196.50      0.0000      3.6708     -79.011    
  4.5000      199.50      0.0000      3.6778     -79.009    
  4.5000      202.50      0.0000      3.6834     -79.007    
  4.5000      205.50      0.0000      3.6877     -79.005    
  4.5000      208.50      0.0000      3.6904     -79.003    
  4.5000      211.50      0.0000      3.6918     -79.001    
  4.5000      214.50      0.0000      3.6916     -78.999    
  4.5000      217.50      0.0000      3.6900     -78.997    
  4.5000      220.50      0.0000      3.6869     -78.994    
  4.5000      223.50      0.0000      3.6823     -78.992    
  4.5000      226.50      0.0000      3.6761     -78.990    
  4.5000      229.50      0.0000      3.6684     -78.988    
  4.5000      232.50      0.0000      3.6591     -78.985    
  4.5000      235.50      0.0000      3.6483     -78.983    
  4.5000      238.50      0.0000      3.6359     -78.980    
  4.5000      241.50      0.0000      3.6219     -78.978    
  4.5000      244.50      0.0000      3.6064     -78.976    
  4.5000      247.50      0.0000      3.5894     -78.973    
  4.5000      250.50      0.0000      3.5710     -78.971    
  4.5000      253.50      0.0000      3.5512     -78.969    
  4.5000      256.50      0.0000      3.5302     -78.967    
  4.5000      259.50      0.0000      3.5080     -78.965    
  4.5000      262.50      0.0000      3.4847     -78.963    
  4.5000      265.50      0.0000      3.4604     -78.962    
  4.5000      268.50      0.0000      3.4354     -78.960    
  4.5000      271.50      0.0000      3.4097     -78.959    
  4.5000      274.50      0.0000      3.3834     -78.958    
  4.5000      277.50      0.0000      3.3566     -78.957    
  4.5000      280.50      0.0000      3.3301     -78.913    
  4.5000      283.50      0.0000      3.3029     -78.912    
  4.5000      286.50      0.0000      3.2756     -78.911    
  4.5000      289.50      0.0000      3.2484     -78.910    
  4.5000      292.50      0.0000      3.2213     -78.910    
  4.5000      295.50      0.0000      3.1943     -78.910    
  4.5000      298.50      0.0000      3.1677     -78.910    
  4.5000      301.50      0.0000      3.1414     -78.910    
  4.5000      304.50      0.0000      3.1155     -78.911    
  4.5000      307.50      0.0000      3.0900     -78.912    
  4.5000      310.50      0.0000      3.0769     -78.956    
  4.5000      313.50      0.0000      3.0645     -78.957    
  4.5000      316.50      0.0000      3.0400     -78.957    
  4.5000      319.50      0.0000      3.0160     -78.958    
  4.5000      322.50      0.0000      2.9925     -78.958    
  4.5000      325.50      0.0000      2.9695     -78.959    
  4.5000      328.50      0.0000      2.9471     -78.960    
  4.5000      331.50      0.0000      2.9252     -78.960    
  4.5000      334.50      0.0000      2.9038     -78.961    
  4.5000      337.50      0.0000      2.8829     -78.962    
  4.5000      340.50      0.0000      2.8625     -78.962    
  4.5000      343.50      0.0000      2.8426     -78.963    
  4.5000      346.50      0.0000      2.8232     -78.964    
  4.5000      349.50      0.0000      2.8043     -78.964    
  4.5000      352.50      0.0000      2.7859     -78.965    
  4.5000      355.50      0.0000      2.7680     -78.966    
  4.5000      358.50      0.0000      2.7505     -78.966    
  4.5000      361.50      0.0000      2.7336     -78.967    
  4.5000      364.50      0.0000      2.7170     -78.968    
  4.5000      367.50      0.0000      2.7010     -78.969    
  4.5000      370.50      0.0000      2.6854     -78.969    
  4.5000      373.50      0.0000      2.6702     -78.970    
  4.5000      376.50      0.0000      2.6556     -78.971    
  4.5000      379.50      0.0000      2.6413     -78.972    
  4.5000      382.50      0.0000      2.6275     -78.972    
  4.5000      385.50      0.0000      2.6141     -78.973    
  4.5000      388.50      0.0000      2.6012     -78.974    
  4.5000      391.50      0.0000      2.5887     -78.975    
  4.5000      394.50      0.0000      2.5766     -78.975    
  4.5000      397.50      0.0000      2.5649     -78.976    
  4.5000      400.50      0.0000      2.5537     -78.977    
  4.5000      403.50      0.0000      2.5428     -78.978    
  4.5000      406.50      0.0000      2.5323     -78.978    
  4.5000      409.50      0.0000      2.5222     -78.979    
  4.5000      412.50      0.0000      2.5125     -78.980    
  4.5000      415.50      0.0000      2.5032     -78.980    
  4.5000      418.50      0.0000      2.4942     -78.981    
  4.5000      421.50      0.0000      2.4855     -78.982    
  4.5000      424.50      0.0000      2.4772     -78.982    
  4.5000      427.50      0.0000      2.4693     -78.983    
  4.5000      430.50      0.0000      2.4616     -78.984    
  4.5000      433.50      0.0000      2.4543     -78.984    
  4.5000      436.50      0.0000      2.4472     -78.985    
  4.5000      439.50      0.0000      2.4405     -78.986    
  4.5000      442.50      0.0000      2.4341     -78.986    
  4.5000      445.50      0.0000      2.4280     -78.973    
  4.5000      448.50      0.0000      2.4221     -78.974    
  4.5000      451.50      0.0000      2.4164     -78.975    
  4.5000      454.50      0.0000      2.4110     -78.976    
  4.5000      457.50      0.0000      2.4059     -78.977    
  4.5000      460.50      0.0000      2.4010     -78.978    
  4.5000      463.50      0.0000      2.3963     -78.979    
  4.5000      466.50      0.0000      2.3905     -79.142    
  4.5000      469.50      0.0000      2.3862     -79.145    
  4.5000      472.50      0.0000      2.3841     -79.156    
  4.5000      475.50      0.0000      2.3821     -79.157    
  4.5000      478.50      0.0000      2.3796     -79.165    
  4.5000      481.50      0.0000      2.3740     -79.588    
  4.5000      484.50      0.0000      2.3705     -79.594    
  4.5000      487.50      0.0000      2.3672     -79.600    
  4.5000      490.50      0.0000      2.3640     -79.606    
  4.5000      493.50      0.0000      2.3610     -79.612    
  4.5000      496.50      0.0000      2.3614     -79.632    
  4.5000      499.50      0.0000      2.3587     -80.085    
  4.5000      502.50      0.0000      2.3561     -80.095    
  4.5000      505.50      0.0000      2.3536     -80.106    
  4.5000      508.50      0.0000      2.3513     -80.117    
  4.5000      511.50      0.0000      2.3510     -80.136    
  4.5000      514.50      0.0000      2.3483     -80.518    
  4.5000      517.50      0.0000      2.3462     -80.533    
  4.5000      520.50      0.0000      2.3442     -80.547    
  4.5000      523.50      0.0000      2.3424     -80.562    
  4.5000      526.50      0.0000      2.3425     -80.585    
  4.5000      529.50      0.0000      2.3402     -80.990    
  4.5000      532.50      0.0000      2.3386     -81.009    
  4.5000      535.50      0.0000      2.3369     -81.028    
  4.5000      538.50      0.0000      2.3354     -81.047    
  4.5000      541.50      0.0000      2.3359     -81.074    
  4.5000      544.50      0.0000      2.3340     -81.500    
  4.5000      547.50      0.0000      2.3326     -81.522    
  4.5000      550.50      0.0000      2.3312     -81.544    
  4.5000      553.50      0.0000      2.3298     -81.566    
  4.5000      556.50      0.0000      2.3284     -81.587    
  4.5000      559.50      0.0000      2.3292     -81.616    
  4.5000      562.50      0.0000      2.3276     -82.063    
  4.5000      565.50      0.0000      2.3263     -82.086    
  4.5000      568.50      0.0000      2.3251     -82.108    
  4.5000      571.50      0.0000      2.3238     -82.130    
  4.5000      574.50      0.0000      2.3247     -82.158    
  4.5000      577.50      0.0000      2.3234     -82.614    
  4.5000      580.50      0.0000      2.3222     -82.634    
  4.5000      583.50      0.0000      2.3210     -82.650    
  4.5000      586.50      0.0000      2.3198     -82.664    
  4.5000      589.50      0.0000      2.3208     -82.680    
  4.5000      592.50      0.0000      2.3195     -83.127    
  4.5000      595.50      0.0000      2.3183     -83.127    
  4.5000      598.50      0.0000      2.3170     -83.120    
  4.5000      601.50      0.0000      2.3157     -83.107    
  4.5000      604.50      0.0000      2.3163     -83.093    
  4.5000      607.50      0.0000      2.3147     -83.510    
  4.5000      610.50      0.0000      2.3129     -83.477    
  4.5000      613.50      0.0000      2.3111     -83.437    
  4.5000      616.50      0.0000      2.3091     -83.391    
  4.5000      619.50      0.0000      2.3089     -83.345    
  4.5000      622.50      0.0000      2.3076     -83.492    
  4.5000      625.50      0.0000      2.3043     -83.622    
  4.5000      628.50      0.0000      2.3019     -83.539    
  4.5000      631.50      0.0000      2.2996     -83.439    
  4.5000      634.50      0.0000      2.2989     -83.313    
  4.5000      637.50      0.0000      2.2996     -83.240    
  4.5000      640.50      0.0000      2.2980     -83.376    
  4.5000      643.50      0.0000      2.2973     -83.071    
  4.5000      646.50      0.0000      2.2977     -82.661    
  4.5000      649.50      0.0000      2.2999     -82.134    
  4.5000      652.50      0.0000      2.3051     -81.505    
  4.5000      655.50      0.0000      2.3120     -80.949    
  4.5000      658.50      0.0000      2.3222     -80.202    
  4.5000      661.50      0.0000      2.3318     -79.517    
  4.5000      664.50      0.0000      2.3372     -78.983    
  4.5000      667.50      0.0000      2.3372     -78.983    
  4.5000      670.50      0.0000      2.3373     -78.984    
  4.5000      673.50      0.0000      2.3373     -78.984    
  4.5000      676.50      0.0000      2.3373     -78.984    
  4.5000      679.50      0.0000      2.3373     -78.984    
  4.5000      682.50      0.0000      2.3373     -78.984    
  4.5000      685.50      0.0000      2.3373     -78.985    
  4.5000      688.50      0.0000      2.3373     -78.985    
  4.5000      691.50      0.0000      2.3373     -78.985    
  4.5000      694.50      0.0000      2.3373     -78.985    
  4.5000      697.50      0.0000      2.3373     -78.985    
  4.5000      700.50      0.0000      2.3373     -78.985    
  4.5000      703.50      0.0000      2.3373     -78.986    
  4.5000      706.50      0.0000      2.3373     -78.986    
  4.5000      709.50      0.0000      2.3373     -78.986    
  4.5000      712.50      0.0000      2.3373     -78.986    
  4.5000      715.50      0.0000      2.3373     -78.986    
  4.5000      718.50      0.0000      2.3374     -78.987    
  4.5000      721.50      0.0000      2.3374     -78.987    
  4.5000      724.50      0.0000      2.3374     -78.987    
  4.5000      727.50      0.0000      2.3374     -78.987    
  4.5000      730.50      0.0000      2.3374     -78.987    
  4.5000      733.50      0.0000      2.3374     -78.988    
  4.5000      736.50      0.0000      2.3374     -78.988    
  4.5000      739.50      0.0000      2.3374     -78.988    
  4.5000      742.50      0.0000      2.3374     -78.988    
  4.5000      745.50      0.0000      2.3374     -78.988    
  4.5000      748.50      0.0000      2.3374     -78.989    
  4.5000      751.50      0.0000      2.3374     -78.989    
  7.5000      1.5000      0.0000      2.2360     -79.015    
  7.5000      4.5000      0.0000      2.2424     -79.016    
  7.5000      7.5000      0.0000      2.2496     -79.018    
  7.5000      10.500     0.16838E-02  2.2576     -79.020    
  7.5000      13.500      0.0000      2.2664     -79.022    
  7.5000      16.500      0.0000      2.2761     -79.024    
  7.5000      19.500      0.0000      2.2866     -79.026    
  7.5000      22.500      0.0000      2.2980     -79.028    
  7.5000      25.500      0.0000      2.3104     -79.030    
  7.5000      28.500      0.0000      2.3236     -79.032    
  7.5000      31.500      0.0000      2.3378     -79.034    
  7.5000      34.500      0.0000      2.3529     -79.036    
  7.5000      37.500      0.0000      2.3690     -79.038    
  7.5000      40.500      0.0000      2.3861     -79.040    
  7.5000      43.500      0.0000      2.4041     -79.041    
  7.5000      46.500      0.0000      2.4232     -79.043    
  7.5000      49.500      0.0000      2.4432     -79.045    
  7.5000      52.500      0.0000      2.4641     -79.047    
  7.5000      55.500      0.0000      2.4860     -79.048    
  7.5000      58.500      0.0000      2.5089     -79.050    
  7.5000      61.500      0.0000      2.5327     -79.051    
  7.5000      64.500      0.0000      2.5574     -79.053    
  7.5000      67.500      0.0000      2.5831     -79.054    
  7.5000      70.500      0.0000      2.6096     -79.055    
  7.5000      73.500      0.0000      2.6369     -79.056    
  7.5000      76.500      0.0000      2.6650     -79.057    
  7.5000      79.500      0.0000      2.6939     -79.058    
  7.5000      82.500      0.0000      2.7234     -79.059    
  7.5000      85.500      0.0000      2.7531     -79.118    
  7.5000      88.500      0.0000      2.7839     -79.119    
  7.5000      91.500      0.0000      2.8153     -79.120    
  7.5000      94.500      0.0000      2.8471     -79.120    
  7.5000      97.500      0.0000      2.8793     -79.120    
  7.5000      100.50      0.0000      2.9118     -79.120    
