x  y  conc vel  dir
  1.5000      1.5000      0.0000      1.8364     -66.145    
  1.5000      4.5000      0.0000      1.8619     -66.149    
  1.5000      7.5000      0.0000      1.8885     -66.153    
  1.5000      10.500      0.0000      1.9162     -66.157    
  1.5000      13.500      0.0000      1.9426     -66.316    
  1.5000      16.500      0.0000      1.9724     -66.323    
  1.5000      19.500      0.0000      2.0032     -66.330    
  1.5000      22.500      0.0000      2.0351     -66.335    
  1.5000      25.500      0.0000      2.0540     -66.169    
  1.5000      28.500      0.0000      2.0707     -66.173    
  1.5000      31.500      0.0000      2.1047     -66.175    
  1.5000      34.500      0.0000      2.1396     -66.176    
  1.5000      37.500      0.0000      2.1753     -66.177    
  1.5000      40.500      0.0000      2.2119     -66.178    
  1.5000      43.500      0.0000      2.2491     -66.178    
  1.5000      46.500      0.0000      2.2869     -66.178    
  1.5000      49.500      0.0000      2.3221     -66.352    
  1.5000      52.500      0.0000      2.3607     -66.349    
  1.5000      55.500      0.0000      2.3996     -66.345    
  1.5000      58.500      0.0000      2.4223     -66.171    
  1.5000      61.500      0.0000      2.4417     -66.170    
  1.5000      64.500      0.0000      2.4806     -66.166    
  1.5000      67.500      0.0000      2.5192     -66.162    
  1.5000      70.500      0.0000      2.5573     -66.157    
  1.5000      73.500      0.0000      2.5948     -66.152    
  1.5000      76.500      0.0000      2.6315     -66.146    
  1.5000      79.500      0.0000      2.6672     -66.140    
  1.5000      82.500      0.0000      2.6989     -66.272    
  1.5000      85.500      0.0000      2.7322     -66.258    
  1.5000      88.500      0.0000      2.7640     -66.243    
  1.5000      91.500      0.0000      2.7943     -66.228    
  1.5000      94.500      0.0000      2.8114     -66.110    
  1.5000      97.500      0.0000      2.8252     -66.103    
  1.5000      100.50      0.0000      2.8518     -66.095    
  1.5000      103.50      0.0000      2.8766     -66.088    
  1.5000      106.50      0.0000      2.8995     -66.080    
  1.5000      109.50      0.0000      2.9204     -66.072    
  1.5000      112.50      0.0000      2.9396     -66.065    
  1.5000      115.50      0.0000      2.9568     -66.058    
  1.5000      118.50      0.0000      2.9710     -66.110    
  1.5000      121.50      0.0000      2.9849     -66.097    
  1.5000      124.50      0.0000      2.9972     -66.085    
  1.5000      127.50      0.0000      3.0080     -66.074    
  1.5000      130.50      0.0000      3.0138     -66.034    
  1.5000      133.50      0.0000      3.0180     -66.029    
  1.5000      136.50      0.0000      3.0258     -66.024    
  1.5000      139.50      0.0000      3.0321     -66.020    
  1.5000      142.50      0.0000      3.0372     -66.015    
  1.5000      145.50      0.0000      3.0409     -66.011    
  1.5000      148.50      0.0000      3.0434     -66.006    
  1.5000      151.50      0.0000      3.0445     -66.008    
  1.5000      154.50      0.0000      3.0446     -65.999    
  1.5000      157.50      0.0000      3.0435     -65.990    
  1.5000      160.50      0.0000      3.0410     -65.981    
  1.5000      163.50      0.0000      3.0392     -65.989    
  1.5000      166.50      0.0000      3.0371     -65.984    
  1.5000      169.50      0.0000      3.0320     -65.980    
  1.5000      172.50      0.0000      3.0257     -65.975    
  1.5000      175.50      0.0000      3.0182     -65.971    
  1.5000      178.50      0.0000      3.0095     -65.967    
  1.5000      181.50      0.0000      2.9996     -65.962    
  1.5000      184.50      0.0000      2.9885     -65.958    
  1.5000      187.50      0.0000      2.9773     -65.912    
  1.5000      190.50      0.0000      2.9639     -65.903    
  1.5000      193.50      0.0000      2.9494     -65.894    
  1.5000      196.50      0.0000      2.9336     -65.884    
  1.5000      199.50      0.0000      2.9240     -65.940    
  1.5000      202.50      0.0000      2.9151     -65.935    
  1.5000      205.50      0.0000      2.8967     -65.929    
  1.5000      208.50      0.0000      2.8769     -65.924    
  1.5000      211.50      0.0000      2.8558     -65.918    
  1.5000      214.50      0.0000      2.8334     -65.913    
  1.5000      217.50      0.0000      2.8097     -65.907    
  1.5000      220.50      0.0000      2.7847     -65.902    
  1.5000      223.50      0.0000      2.7608     -65.798    
  1.5000      226.50      0.0000      2.7337     -65.788    
  1.5000      229.50      0.0000      2.7056     -65.778    
  1.5000      232.50      0.0000      2.6890     -65.887    
  1.5000      235.50      0.0000      2.6744     -65.883    
  1.5000      238.50      0.0000      2.6448     -65.879    
  1.5000      241.50      0.0000      2.6146     -65.876    
  1.5000      244.50      0.0000      2.5841     -65.873    
  1.5000      247.50      0.0000      2.5533     -65.871    
  1.5000      250.50      0.0000      2.5224     -65.870    
  1.5000      253.50      0.0000      2.4915     -65.868    
  1.5000      256.50      0.0000      2.4634     -65.735    
  1.5000      259.50      0.0000      2.4328     -65.733    
  1.5000      262.50      0.0000      2.4027     -65.733    
  1.5000      265.50      0.0000      2.3729     -65.733    
  1.5000      268.50      0.0000      2.3556     -65.867    
  1.5000      271.50      0.0000      2.3411     -65.868    
