x  y  conc vel  dir
  1.5000      241.50      0.0000      1.7691     -96.993    
  1.5000      244.50      0.0000      1.7727     -96.993    
  1.5000      247.50      0.0000      1.7759     -96.994    
  1.5000      250.50      0.0000      1.7788     -96.995    
  1.5000      253.50      0.0000      1.7813     -96.995    
  1.5000      256.50      0.0000      1.7836     -96.996    
  1.5000      259.50      0.0000      1.7855     -96.997    
  1.5000      262.50      0.0000      1.7872     -96.997    
  1.5000      265.50      0.0000      1.7885     -96.998    
  1.5000      268.50     0.18362E-01  1.7895     -96.998    
  1.5000      271.50      0.0000      1.7901     -96.999    
  1.5000      274.50     0.18362E-01  1.7905     -97.000    
  1.5000      277.50      0.0000      1.7905     -97.000    
  1.5000      280.50      0.0000      1.7903     -97.001    
  1.5000      283.50      0.0000      1.7897     -97.001    
  1.5000      286.50      0.0000      1.7889     -97.002    
  1.5000      289.50      0.0000      1.7878     -97.002    
  1.5000      292.50      0.0000      1.7864     -97.003    
  1.5000      295.50      0.0000      1.7848     -97.003    
  1.5000      298.50      0.0000      1.7830     -97.004    
  1.5000      301.50      0.0000      1.7809     -97.004    
  1.5000      304.50      0.0000      1.7787     -97.005    
  1.5000      307.50      0.0000      1.7762     -97.005    
  1.5000      310.50      0.0000      1.7736     -97.005    
  1.5000      313.50      0.0000      1.7709     -97.005    
  1.5000      316.50      0.0000      1.7680     -97.006    
  1.5000      319.50      0.0000      1.7650     -97.006    
  1.5000      322.50      0.0000      1.7620     -97.006    
  1.5000      325.50      0.0000      1.7588     -97.006    
  1.5000      328.50      0.0000      1.7556     -97.006    
  1.5000      331.50      0.0000      1.7524     -97.006    
  1.5000      334.50      0.0000      1.7491     -97.006    
  1.5000      337.50      0.0000      1.7458     -97.006    
  1.5000      340.50      0.0000      1.7426     -97.006    
  1.5000      343.50      0.0000      1.7393     -97.006    
  1.5000      346.50      0.0000      1.7361     -97.006    
  1.5000      349.50      0.0000      1.7329     -97.006    
  1.5000      352.50      0.0000      1.7298     -97.006    
  1.5000      355.50      0.0000      1.7268     -97.006    
  1.5000      358.50      0.0000      1.7238     -97.006    
  1.5000      361.50      0.0000      1.7209     -97.006    
  1.5000      364.50      0.0000      1.7181     -97.005    
  1.5000      367.50      0.0000      1.7154     -97.005    
  1.5000      370.50      0.0000      1.7129     -97.005    
  1.5000      373.50      0.0000      1.7104     -97.005    
  1.5000      376.50      0.0000      1.7081     -97.005    
  1.5000      379.50      0.0000      1.7060     -97.004    
  1.5000      382.50      0.0000      1.7040     -97.004    
  1.5000      385.50      0.0000      1.7021     -97.004    
  1.5000      388.50      0.0000      1.7004     -97.003    
  1.5000      391.50      0.0000      1.6988     -97.003    
  1.5000      394.50      0.0000      1.6974     -97.003    
  1.5000      397.50      0.0000      1.6962     -97.002    
  1.5000      400.50      0.0000      1.6952     -97.002    
  1.5000      403.50      0.0000      1.6943     -97.002    
  1.5000      406.50      0.0000      1.6935     -97.001    
  1.5000      409.50      0.0000      1.6930     -97.001    
  1.5000      412.50      0.0000      1.6926     -97.001    
  1.5000      415.50      0.0000      1.6923     -97.000    
  1.5000      418.50      0.0000      1.6922     -97.000    
  1.5000      421.50      0.0000      1.6923     -97.000    
  1.5000      424.50      0.0000      1.6925     -96.999    
  1.5000      427.50      0.0000      1.6928     -96.999    
  1.5000      430.50      0.0000      1.6932     -96.999    
  1.5000      433.50      0.0000      1.6938     -96.999    
  1.5000      436.50      0.0000      1.6945     -96.999    
  1.5000      439.50      0.0000      1.6952     -96.998    
  1.5000      442.50      0.0000      1.6960     -96.998    
  1.5000      445.50      0.0000      1.6969     -96.998    
  1.5000      448.50      0.0000      1.6978     -96.998    
  1.5000      451.50      0.0000      1.6988     -96.998    
  1.5000      454.50      0.0000      1.6998     -96.998    
  1.5000      457.50      0.0000      1.7008     -96.998    
  1.5000      460.50      0.0000      1.7017     -96.998    
  1.5000      463.50      0.0000      1.7027     -96.998    
  1.5000      466.50      0.0000      1.7036     -96.998    
  1.5000      469.50      0.0000      1.7045     -96.998    
  1.5000      472.50      0.0000      1.7053     -96.998    
  1.5000      475.50      0.0000      1.7061     -96.999    
  1.5000      478.50      0.0000      1.7067     -96.999    
  1.5000      481.50      0.0000      1.7073     -96.999    
  1.5000      484.50      0.0000      1.7078     -96.999    
  1.5000      487.50      0.0000      1.7082     -96.999    
  1.5000      490.50      0.0000      1.7085     -96.999    
  1.5000      493.50      0.0000      1.7087     -97.000    
  1.5000      496.50      0.0000      1.7088     -97.000    
  1.5000      499.50      0.0000      1.7088     -97.000    
  1.5000      502.50      0.0000      1.7086     -97.000    
  1.5000      505.50      0.0000      1.7084     -97.001    
  1.5000      508.50      0.0000      1.7080     -97.001    
  1.5000      511.50      0.0000      1.7076     -97.001    
  1.5000      514.50      0.0000      1.7070     -97.001    
  1.5000      517.50      0.0000      1.7063     -97.001    
  1.5000      520.50      0.0000      1.7056     -97.002    
  1.5000      523.50      0.0000      1.7047     -97.002    
  1.5000      526.50      0.0000      1.7037     -97.002    
  1.5000      529.50      0.0000      1.7026     -97.002    
  1.5000      532.50      0.0000      1.7014     -97.002    
  1.5000      535.50      0.0000      1.7001     -97.003    
  1.5000      538.50      0.0000      1.6987     -97.003    
  1.5000      541.50      0.0000      1.6972     -97.003    
  1.5000      544.50      0.0000      1.6956     -97.003    
  1.5000      547.50      0.0000      1.6939     -97.004    
  1.5000      550.50      0.0000      1.6920     -97.004    
  1.5000      553.50      0.0000      1.6900     -97.004    
  1.5000      556.50      0.0000      1.6879     -97.005    
  1.5000      559.50      0.0000      1.6856     -97.005    
  1.5000      562.50      0.0000      1.6832     -97.005    
  1.5000      565.50      0.0000      1.6806     -97.006    
  1.5000      568.50      0.0000      1.6778     -97.006    
  1.5000      571.50      0.0000      1.6748     -97.006    
  1.5000      574.50      0.0000      1.6717     -97.007    
  1.5000      577.50      0.0000      1.6684     -97.007    
  1.5000      580.50      0.0000      1.6648     -97.008    
  1.5000      583.50      0.0000      1.6611     -97.008    
  1.5000      586.50      0.0000      1.6572     -97.008    
  1.5000      589.50      0.0000      1.6530     -97.009    
  1.5000      592.50      0.0000      1.6508     -97.000    
  1.5000      595.50      0.0000      1.6486     -97.000    
  1.5000      598.50      0.0000      1.6439     -97.000    
  1.5000      601.50      0.0000      1.6391     -97.000    
  1.5000      604.50      0.0000      1.6340     -97.000    
  1.5000      607.50      0.0000      1.6287     -97.000    
  1.5000      610.50      0.0000      1.6232     -97.000    
  1.5000      613.50      0.0000      1.6175     -97.000    
  1.5000      616.50      0.0000      1.6116     -97.000    
  1.5000      619.50      0.0000      1.6055     -97.000    
  1.5000      622.50      0.0000      1.5992     -97.000    
  1.5000      625.50      0.0000      1.5927     -97.000    
  1.5000      628.50      0.0000      1.5861     -97.000    
  1.5000      631.50      0.0000      1.5793     -97.000    
  1.5000      634.50      0.0000      1.5724     -97.000    
  1.5000      637.50      0.0000      1.5654     -97.000    
  1.5000      640.50      0.0000      1.5584     -97.000    
  1.5000      643.50      0.0000      1.5512     -97.000    
  1.5000      646.50      0.0000      1.5441     -97.016    
  1.5000      649.50      0.0000      1.5370     -97.016    
  1.5000      652.50      0.0000      1.5298     -97.016    
  1.5000      655.50      0.0000      1.5227     -97.016    
  1.5000      658.50      0.0000      1.5156     -97.016    
  1.5000      661.50      0.0000      1.5086     -97.016    
  1.5000      664.50      0.0000      1.5016     -97.016    
  1.5000      667.50      0.0000      1.4948     -97.016    
  1.5000      670.50      0.0000      1.4881     -97.015    
  1.5000      673.50      0.0000      1.4816     -97.015    
  1.5000      676.50      0.0000      1.4753     -97.015    
  1.5000      679.50      0.0000      1.4691     -97.014    
  1.5000      682.50      0.0000      1.4631     -97.014    
  1.5000      685.50      0.0000      1.4573     -97.014    
  1.5000      688.50      0.0000      1.4517     -97.013    
  1.5000      691.50      0.0000      1.4463     -97.013    
  1.5000      694.50      0.0000      1.4412     -97.012    
  1.5000      697.50      0.0000      1.4363     -97.012    
  1.5000      700.50      0.0000      1.4316     -97.011    
  1.5000      703.50      0.0000      1.4272     -97.010    
  1.5000      706.50      0.0000      1.4230     -97.010    
  1.5000      709.50      0.0000      1.4189     -97.010    
  1.5000      712.50      0.0000      1.4151     -97.009    
  1.5000      715.50      0.0000      1.4115     -97.009    
  1.5000      718.50      0.0000      1.4080     -97.008    
  1.5000      721.50      0.0000      1.4047     -97.008    
  1.5000      724.50      0.0000      1.4015     -97.008    
  1.5000      727.50      0.0000      1.3984     -97.008    
  1.5000      730.50      0.0000      1.3954     -97.007    
  1.5000      733.50      0.0000      1.3924     -97.007    
  1.5000      736.50      0.0000      1.3895     -97.007    
  1.5000      739.50      0.0000      1.3867     -97.007    
  1.5000      742.50      0.0000      1.3839     -97.007    
  1.5000      745.50      0.0000      1.3812     -97.007    
  1.5000      748.50      0.0000      1.3787     -97.006    
  1.5000      751.50      0.0000      1.3764     -97.005    
  4.5000      1.5000     0.27543E-01  1.4114     -95.847    
  4.5000      4.5000     0.91810E-02  1.4114     -95.847    
  4.5000      7.5000      0.0000      1.4114     -95.847    
  4.5000      10.500     0.91810E-02  1.4119     -95.845    
  4.5000      13.500     0.18362E-01  1.4127     -95.980    
  4.5000      16.500     0.18362E-01  1.4128     -95.979    
  4.5000      19.500     0.27543E-01  1.4127     -95.914    
  4.5000      22.500     0.91810E-02  1.4136     -95.911    
  4.5000      25.500     0.45905E-01  1.4157     -95.852    
  4.5000      28.500     0.64267E-01  1.4179     -95.796    
  4.5000      31.500     0.45905E-01  1.4196     -95.738    
  4.5000      34.500     0.73448E-01  1.4214     -95.677    
  4.5000      37.500     0.91810E-02  1.4236     -95.788    
  4.5000      40.500     0.45905E-01  1.4254     -95.735    
  4.5000      43.500     0.27543E-01  1.4272     -95.682    
  4.5000      46.500     0.27543E-01  1.4293     -95.629    
  4.5000      49.500     0.91810E-02  1.4314     -95.576    
  4.5000      52.500      0.0000      1.4337     -95.523    
  4.5000      55.500     0.18362E-01  1.4360     -95.470    
  4.5000      58.500     0.27543E-01  1.4386     -95.418    
  4.5000      61.500     0.91810E-02  1.4418     -95.597    
  4.5000      64.500     0.91810E-02  1.4446     -95.553    
  4.5000      67.500      0.0000      1.4475     -95.510    
  4.5000      70.500     0.18362E-01  1.4505     -95.467    
  4.5000      73.500     0.18362E-01  1.4536     -95.424    
  4.5000      76.500     0.91810E-02  1.4569     -95.383    
  4.5000      79.500     0.91810E-02  1.4603     -95.342    
  4.5000      82.500     0.18362E-01  1.4636     -95.303    
  4.5000      85.500      0.0000      1.4678     -95.551    
  4.5000      88.500     0.91810E-02  1.4716     -95.520    
  4.5000      91.500     0.18362E-01  1.4756     -95.489    
  4.5000      94.500     0.91810E-02  1.4797     -95.460    
  4.5000      97.500      0.0000      1.4840     -95.431    
  4.5000      100.50     0.18362E-01  1.4884     -95.403    
  4.5000      103.50      0.0000      1.4930     -95.377    
  4.5000      106.50     0.91810E-02  1.4978     -95.352    
  4.5000      109.50     0.27543E-01  1.5025     -95.494    
  4.5000      112.50      0.0000      1.5075     -95.642    
  4.5000      115.50     0.18362E-01  1.5127     -95.625    
  4.5000      118.50      0.0000      1.5180     -95.609    
  4.5000      121.50     0.91810E-02  1.5236     -95.594    
  4.5000      124.50     0.91810E-02  1.5292     -95.580    
  4.5000      127.50     0.27543E-01  1.5351     -95.568    
  4.5000      130.50      0.0000      1.5411     -95.557    
  4.5000      133.50      0.0000      1.5466     -95.549    
  4.5000      136.50     0.91810E-02  1.5533     -95.900    
  4.5000      139.50      0.0000      1.5597     -95.894    
  4.5000      142.50     0.91810E-02  1.5662     -95.890    
  4.5000      145.50     0.18362E-01  1.5728     -95.886    
  4.5000      148.50      0.0000      1.5796     -95.884    
  4.5000      151.50     0.27543E-01  1.5864     -95.883    
  4.5000      154.50     0.91810E-02  1.5933     -95.883    
  4.5000      157.50      0.0000      1.6000     -95.885    
  4.5000      160.50      0.0000      1.6081     -96.343    
  4.5000      163.50      0.0000      1.6152     -96.345    
  4.5000      166.50      0.0000      1.6223     -96.348    
  4.5000      169.50     0.91810E-02  1.6295     -96.351    
  4.5000      172.50      0.0000      1.6367     -96.355    
  4.5000      175.50      0.0000      1.6439     -96.360    
  4.5000      178.50     0.91810E-02  1.6510     -96.365    
  4.5000      181.50     0.91810E-02  1.6576     -96.373    
  4.5000      184.50     0.91810E-02  1.6655     -96.814    
  4.5000      187.50     0.91810E-02  1.6725     -96.816    
  4.5000      190.50     0.91810E-02  1.6795     -96.818    
  4.5000      193.50     0.91810E-02  1.6864     -96.821    
  4.5000      196.50      0.0000      1.6932     -96.824    
  4.5000      199.50      0.0000      1.6998     -96.827    
  4.5000      202.50      0.0000      1.7063     -96.830    
  4.5000      205.50      0.0000      1.7127     -96.834    
  4.5000      208.50     0.91810E-02  1.7194     -96.988    
  4.5000      211.50     0.91810E-02  1.7254     -96.988    
  4.5000      214.50     0.91810E-02  1.7312     -96.989    
  4.5000      217.50     0.91810E-02  1.7368     -96.989    
  4.5000      220.50      0.0000      1.7422     -96.990    
  4.5000      223.50      0.0000      1.7474     -96.990    
  4.5000      226.50      0.0000      1.7522     -96.991    
  4.5000      229.50     0.91810E-02  1.7569     -96.991    
  4.5000      232.50      0.0000      1.7613     -96.992    
  4.5000      235.50      0.0000      1.7653     -96.992    
  4.5000      238.50      0.0000      1.7673     -97.000    
  4.5000      241.50      0.0000      1.7692     -97.000    
  4.5000      244.50      0.0000      1.7727     -97.000    
  4.5000      247.50     0.91810E-02  1.7759     -97.000    
  4.5000      250.50      0.0000      1.7788     -97.000    
  4.5000      253.50      0.0000      1.7814     -97.000    
  4.5000      256.50     0.27543E-01  1.7836     -97.000    
  4.5000      259.50     0.91810E-02  1.7856     -97.000    
  4.5000      262.50      0.0000      1.7872     -97.000    
  4.5000      265.50      0.0000      1.7885     -97.000    
  4.5000      268.50      0.0000      1.7895     -97.000    
  4.5000      271.50      0.0000      1.7901     -97.000    
  4.5000      274.50     0.91810E-02  1.7905     -97.000    
  4.5000      277.50      0.0000      1.7905     -97.000    
  4.5000      280.50     0.91810E-02  1.7903     -97.000    
  4.5000      283.50      0.0000      1.7897     -97.000    
  4.5000      286.50      0.0000      1.7889     -97.000    
  4.5000      289.50      0.0000      1.7878     -97.000    
  4.5000      292.50      0.0000      1.7864     -97.003    
  4.5000      295.50      0.0000      1.7848     -97.003    
  4.5000      298.50      0.0000      1.7830     -97.004    
  4.5000      301.50      0.0000      1.7809     -97.004    
  4.5000      304.50      0.0000      1.7787     -97.005    
  4.5000      307.50      0.0000      1.7762     -97.005    
  4.5000      310.50      0.0000      1.7736     -97.005    
  4.5000      313.50      0.0000      1.7709     -97.005    
  4.5000      316.50      0.0000      1.7680     -97.006    
  4.5000      319.50      0.0000      1.7650     -97.006    
  4.5000      322.50      0.0000      1.7620     -97.006    
  4.5000      325.50      0.0000      1.7588     -97.006    
  4.5000      328.50      0.0000      1.7556     -97.006    
  4.5000      331.50      0.0000      1.7524     -97.006    
  4.5000      334.50      0.0000      1.7491     -97.006    
  4.5000      337.50      0.0000      1.7458     -97.006    
  4.5000      340.50      0.0000      1.7426     -97.006    
  4.5000      343.50      0.0000      1.7393     -97.006    
  4.5000      346.50      0.0000      1.7361     -97.006    
  4.5000      349.50      0.0000      1.7329     -97.006    
  4.5000      352.50      0.0000      1.7298     -97.006    
  4.5000      355.50      0.0000      1.7268     -97.006    
  4.5000      358.50      0.0000      1.7238     -97.006    
  4.5000      361.50      0.0000      1.7209     -97.006    
  4.5000      364.50      0.0000      1.7181     -97.005    
  4.5000      367.50      0.0000      1.7154     -97.005    
  4.5000      370.50      0.0000      1.7129     -97.005    
  4.5000      373.50      0.0000      1.7104     -97.005    
  4.5000      376.50      0.0000      1.7081     -97.005    
  4.5000      379.50      0.0000      1.7060     -97.004    
  4.5000      382.50      0.0000      1.7040     -97.004    
  4.5000      385.50      0.0000      1.7021     -97.004    
  4.5000      388.50      0.0000      1.7004     -97.003    
  4.5000      391.50      0.0000      1.6988     -97.003    
  4.5000      394.50      0.0000      1.6974     -97.003    
  4.5000      397.50      0.0000      1.6962     -97.002    
  4.5000      400.50      0.0000      1.6952     -97.002    
  4.5000      403.50      0.0000      1.6943     -97.002    
  4.5000      406.50      0.0000      1.6935     -97.001    
  4.5000      409.50      0.0000      1.6930     -97.001    
  4.5000      412.50      0.0000      1.6926     -97.001    
  4.5000      415.50      0.0000      1.6923     -97.000    
  4.5000      418.50      0.0000      1.6922     -97.000    
  4.5000      421.50      0.0000      1.6923     -97.000    
  4.5000      424.50      0.0000      1.6925     -96.999    
  4.5000      427.50      0.0000      1.6928     -96.999    
  4.5000      430.50      0.0000      1.6932     -96.999    
  4.5000      433.50      0.0000      1.6938     -96.999    
  4.5000      436.50      0.0000      1.6945     -96.999    
  4.5000      439.50      0.0000      1.6952     -96.998    
  4.5000      442.50      0.0000      1.6960     -96.998    
  4.5000      445.50      0.0000      1.6969     -96.998    
  4.5000      448.50      0.0000      1.6978     -96.998    
  4.5000      451.50      0.0000      1.6988     -96.998    
  4.5000      454.50      0.0000      1.6998     -96.998    
  4.5000      457.50      0.0000      1.7008     -96.998    
  4.5000      460.50      0.0000      1.7017     -96.998    
  4.5000      463.50      0.0000      1.7027     -96.998    
  4.5000      466.50      0.0000      1.7036     -96.998    
  4.5000      469.50      0.0000      1.7045     -96.998    
  4.5000      472.50      0.0000      1.7053     -96.998    
  4.5000      475.50      0.0000      1.7061     -96.999    
  4.5000      478.50      0.0000      1.7067     -96.999    
  4.5000      481.50      0.0000      1.7073     -96.999    
  4.5000      484.50      0.0000      1.7078     -96.999    
  4.5000      487.50      0.0000      1.7082     -96.999    
  4.5000      490.50      0.0000      1.7085     -96.999    
  4.5000      493.50      0.0000      1.7087     -97.000    
  4.5000      496.50      0.0000      1.7088     -97.000    
  4.5000      499.50      0.0000      1.7088     -97.000    
  4.5000      502.50      0.0000      1.7086     -97.000    
  4.5000      505.50      0.0000      1.7084     -97.001    
  4.5000      508.50      0.0000      1.7080     -97.001    
  4.5000      511.50      0.0000      1.7076     -97.001    
  4.5000      514.50      0.0000      1.7070     -97.001    
  4.5000      517.50      0.0000      1.7063     -97.001    
  4.5000      520.50      0.0000      1.7056     -97.002    
  4.5000      523.50      0.0000      1.7047     -97.002    
  4.5000      526.50      0.0000      1.7037     -97.002    
  4.5000      529.50      0.0000      1.7026     -97.002    
  4.5000      532.50      0.0000      1.7014     -97.002    
  4.5000      535.50      0.0000      1.7001     -97.003    
  4.5000      538.50      0.0000      1.6987     -97.003    
  4.5000      541.50      0.0000      1.6972     -97.003    
  4.5000      544.50      0.0000      1.6956     -97.003    
  4.5000      547.50      0.0000      1.6939     -97.004    
  4.5000      550.50      0.0000      1.6920     -97.004    
  4.5000      553.50      0.0000      1.6900     -97.004    
  4.5000      556.50      0.0000      1.6879     -97.005    
  4.5000      559.50      0.0000      1.6856     -97.005    
  4.5000      562.50      0.0000      1.6832     -97.005    
  4.5000      565.50      0.0000      1.6806     -97.006    
  4.5000      568.50      0.0000      1.6778     -97.006    
  4.5000      571.50      0.0000      1.6748     -97.006    
  4.5000      574.50      0.0000      1.6717     -97.007    
  4.5000      577.50      0.0000      1.6684     -97.007    
  4.5000      580.50      0.0000      1.6648     -97.008    
  4.5000      583.50      0.0000      1.6611     -97.008    
  4.5000      586.50      0.0000      1.6572     -97.008    
  4.5000      589.50      0.0000      1.6530     -97.009    
  4.5000      592.50      0.0000      1.6486     -97.009    
  4.5000      595.50      0.0000      1.6440     -97.010    
  4.5000      598.50      0.0000      1.6391     -97.010    
  4.5000      601.50      0.0000      1.6341     -97.011    
  4.5000      604.50      0.0000      1.6288     -97.011    
  4.5000      607.50      0.0000      1.6233     -97.012    
  4.5000      610.50      0.0000      1.6175     -97.012    
  4.5000      613.50      0.0000      1.6116     -97.013    
  4.5000      616.50      0.0000      1.6055     -97.013    
  4.5000      619.50      0.0000      1.5992     -97.014    
  4.5000      622.50      0.0000      1.5927     -97.014    
  4.5000      625.50      0.0000      1.5861     -97.015    
  4.5000      628.50      0.0000      1.5794     -97.015    
  4.5000      631.50      0.0000      1.5725     -97.015    
  4.5000      634.50      0.0000      1.5655     -97.016    
  4.5000      637.50      0.0000      1.5584     -97.016    
  4.5000      640.50      0.0000      1.5513     -97.016    
  4.5000      643.50      0.0000      1.5477     -97.000    
  4.5000      646.50      0.0000      1.5441     -97.000    
  4.5000      649.50      0.0000      1.5369     -97.000    
  4.5000      652.50      0.0000      1.5297     -97.000    
  4.5000      655.50      0.0000      1.5226     -97.000    
  4.5000      658.50      0.0000      1.5155     -97.000    
  4.5000      661.50      0.0000      1.5085     -97.000    
  4.5000      664.50      0.0000      1.5016     -97.000    
  4.5000      667.50      0.0000      1.4948     -97.000    
  4.5000      670.50      0.0000      1.4881     -97.000    
  4.5000      673.50      0.0000      1.4816     -97.000    
  4.5000      676.50      0.0000      1.4752     -97.000    
  4.5000      679.50      0.0000      1.4690     -97.000    
  4.5000      682.50      0.0000      1.4630     -97.000    
  4.5000      685.50      0.0000      1.4572     -97.000    
  4.5000      688.50      0.0000      1.4517     -97.000    
  4.5000      691.50      0.0000      1.4463     -97.000    
  4.5000      694.50      0.0000      1.4412     -97.012    
  4.5000      697.50      0.0000      1.4363     -97.012    
  4.5000      700.50      0.0000      1.4316     -97.011    
  4.5000      703.50      0.0000      1.4272     -97.010    
  4.5000      706.50      0.0000      1.4230     -97.010    
  4.5000      709.50      0.0000      1.4189     -97.010    
  4.5000      712.50      0.0000      1.4151     -97.009    
  4.5000      715.50      0.0000      1.4115     -97.009    
  4.5000      718.50      0.0000      1.4080     -97.008    
  4.5000      721.50      0.0000      1.4047     -97.008    
  4.5000      724.50      0.0000      1.4015     -97.008    
  4.5000      727.50      0.0000      1.3984     -97.008    
  4.5000      730.50      0.0000      1.3954     -97.007    
  4.5000      733.50      0.0000      1.3924     -97.007    
  4.5000      736.50      0.0000      1.3895     -97.007    
  4.5000      739.50      0.0000      1.3867     -97.007    
  4.5000      742.50      0.0000      1.3839     -97.007    
  4.5000      745.50      0.0000      1.3812     -97.007    
  4.5000      748.50      0.0000      1.3787     -97.006    
  4.5000      751.50      0.0000      1.3764     -97.005    
  7.5000      1.5000     0.18362E-01  1.4099     -95.716    
  7.5000      4.5000      0.0000      1.4099     -95.716    
  7.5000      7.5000     0.18362E-01  1.4099     -95.716    
  7.5000      10.500     0.27543E-01  1.4104     -95.714    
  7.5000      13.500     0.91810E-02  1.4114     -95.847    
  7.5000      16.500     0.27543E-01  1.4115     -95.847    
  7.5000      19.500     0.36724E-01  1.4114     -95.783    
  7.5000      22.500     0.91810E-02  1.4123     -95.779    
  7.5000      25.500      0.0000      1.4144     -95.713    
  7.5000      28.500     0.55086E-01  1.4166     -95.650    
  7.5000      31.500      0.0000      1.4183     -95.585    
  7.5000      34.500     0.18362E-01  1.4202     -95.516    
  7.5000      37.500     0.18362E-01  1.4226     -95.618    
  7.5000      40.500     0.36724E-01  1.4244     -95.558    
  7.5000      43.500     0.91810E-02  1.4263     -95.497    
  7.5000      46.500      0.0000      1.4283     -95.436    
  7.5000      49.500     0.27543E-01  1.4304     -95.376    
  7.5000      52.500     0.18362E-01  1.4327     -95.315    
  7.5000      55.500     0.91810E-02  1.4351     -95.255    
  7.5000      58.500     0.27543E-01  1.4378     -95.194    
