x  y  conc vel  dir
  1.5000      538.50     0.30154      2.3119      158.40    
  1.5000      541.50     0.39676      2.3165      158.68    
  1.5000      544.50     0.33328      2.3218      158.95    
  1.5000      547.50     0.17457      2.3279      159.22    
  1.5000      550.50     0.20631      2.3346      159.49    
  1.5000      553.50     0.30154      2.3422      159.75    
  1.5000      556.50     0.36502      2.3516      159.93    
  1.5000      559.50     0.28567      2.3561      160.06    
  1.5000      562.50     0.31741      2.3654      160.31    
  1.5000      565.50     0.25393      2.3755      160.56    
  1.5000      568.50     0.53959      2.3863      160.81    
  1.5000      571.50     0.28567      2.3980      161.05    
  1.5000      574.50     0.22219      2.4032      161.22    
  1.5000      577.50     0.17457      2.4161      161.45    
  1.5000      580.50     0.26980      2.4298      161.66    
  1.5000      583.50     0.26980      2.4443      161.87    
  1.5000      586.50     0.30154      2.4597      162.07    
  1.5000      589.50     0.28567      2.4758      162.27    
  1.5000      592.50     0.23806      2.4928      162.45    
  1.5000      595.50     0.15870      2.5109      162.61    
  1.5000      598.50     0.30154      2.5202      162.69    
  1.5000      601.50     0.14283      2.5393      162.86    
  1.5000      604.50     0.34915      2.5592      163.02    
  1.5000      607.50     0.30154      2.5800      163.17    
  1.5000      610.50     0.31741      2.6017      163.31    
  1.5000      613.50     0.22219      2.6129      163.36    
  1.5000      616.50     0.28567      2.6360      163.48    
  1.5000      619.50     0.28567      2.6600      163.59    
  1.5000      622.50     0.25393      2.6848      163.69    
  1.5000      625.50     0.28567      2.7106      163.78    
  1.5000      628.50     0.23806      2.7373      163.86    
  1.5000      631.50     0.25393      2.7642      163.97    
  1.5000      634.50     0.25393      2.7784      164.01    
  1.5000      637.50     0.26980      2.8072      164.07    
  1.5000      640.50     0.22219      2.8369      164.12    
  1.5000      643.50     0.33328      2.8674      164.16    
  1.5000      646.50     0.17457      2.8988      164.19    
  1.5000      649.50     0.15870      2.9157      164.13    
  1.5000      652.50     0.14283      2.9483      164.14    
  1.5000      655.50     0.20631      2.9816      164.15    
  1.5000      658.50     0.79352E-01  3.0156      164.15    
  1.5000      661.50     0.14283      3.0502      164.14    
  1.5000      664.50     0.25393      3.0854      164.12    
  1.5000      667.50     0.79352E-01  3.1210      164.10    
  1.5000      670.50     0.79352E-01  3.1555      164.17    
  1.5000      673.50     0.34915      3.1737      164.15    
  1.5000      676.50     0.14283      3.2102      164.12    
  1.5000      679.50     0.95222E-01  3.2469      164.07    
  1.5000      682.50     0.17457      3.2837      164.03    
  1.5000      685.50     0.12696      3.3206      163.98    
  1.5000      688.50     0.11109      3.3409      163.84    
  1.5000      691.50     0.14283      3.3778      163.78    
  1.5000      694.50     0.79352E-01  3.4145      163.72    
  1.5000      697.50     0.11109      3.4510      163.65    
  1.5000      700.50     0.15870      3.4871      163.58    
  1.5000      703.50     0.63481E-01  3.5229      163.51    
  1.5000      706.50     0.47611E-01  3.5581      163.44    
  1.5000      709.50     0.63481E-01  3.5908      163.47    
  1.5000      712.50     0.47611E-01  3.6079      163.44    
  1.5000      715.50     0.63481E-01  3.6418      163.36    
  1.5000      718.50     0.95222E-01  3.6750      163.28    
  1.5000      721.50     0.63481E-01  3.7076      163.19    
  1.5000      724.50     0.79352E-01  3.7394      163.11    
  1.5000      727.50     0.95222E-01  3.7572      162.97    
  1.5000      730.50     0.63481E-01  3.7879      162.88    
  1.5000      733.50     0.63481E-01  3.8177      162.80    
  1.5000      736.50     0.47611E-01  3.8468      162.71    
  1.5000      739.50     0.14283      3.8751      162.63    
  1.5000      742.50     0.15870E-01  3.9025      162.54    
  1.5000      745.50     0.79352E-01  3.9271      162.55    
  1.5000      748.50     0.63481E-01  3.9399      162.50    
  1.5000      751.50     0.47611E-01  3.9653      162.41    
  4.5000      1.5000      0.0000      5.0922      157.04    
  4.5000      4.5000      0.0000      5.0908      157.08    
  4.5000      7.5000      0.0000      5.0736      157.04    
  4.5000      10.500      0.0000      5.0736      157.04    
  4.5000      13.500      0.0000      5.0721      157.08    
  4.5000      16.500      0.0000      5.0545      157.04    
  4.5000      19.500      0.0000      5.0545      157.04    
  4.5000      22.500      0.0000      5.0449      157.04    
  4.5000      25.500      0.0000      5.0351      157.04    
  4.5000      28.500      0.0000      5.0336      157.08    
  4.5000      31.500      0.0000      5.0154      157.04    
  4.5000      34.500      0.0000      5.0154      157.04    
  4.5000      37.500      0.0000      5.0139      157.08    
  4.5000      40.500      0.0000      4.9954      157.04    
  4.5000      43.500      0.0000      4.9939      157.08    
  4.5000      46.500      0.0000      4.9753      157.04    
  4.5000      49.500      0.0000      4.9753      157.04    
  4.5000      52.500      0.0000      4.9737      157.08    
  4.5000      55.500      0.0000      4.9550      157.04    
  4.5000      58.500      0.0000      4.9534      157.08    
  4.5000      61.500      0.0000      4.9346      157.04    
  4.5000      64.500      0.0000      4.9346      157.04    
  4.5000      67.500      0.0000      4.9330      157.09    
  4.5000      70.500      0.0000      4.9141      157.04    
  4.5000      73.500      0.0000      4.9141      157.04    
  4.5000      76.500      0.0000      4.9039      157.04    
  4.5000      79.500      0.0000      4.8937      157.04    
  4.5000      82.500      0.0000      4.8921      157.09    
  4.5000      85.500      0.0000      4.8732      157.04    
  4.5000      88.500      0.0000      4.8732      157.04    
  4.5000      91.500      0.0000      4.8630      157.04    
  4.5000      94.500      0.0000      4.8529      157.04    
  4.5000      97.500      0.0000      4.8463      157.09    
  4.5000      100.50      0.0000      4.8274      156.91    
  4.5000      103.50      0.0000      4.8302      156.52    
  4.5000      106.50      0.0000      4.8266      156.13    
  4.5000      109.50      0.0000      4.8096      155.74    
  4.5000      112.50      0.0000      4.8091      155.43    
  4.5000      115.50      0.0000      4.7916      155.03    
  4.5000      118.50      0.0000      4.7860      154.81    
  4.5000      121.50      0.0000      4.7839      154.68    
  4.5000      124.50      0.0000      4.7653      154.27    
  4.5000      127.50      0.0000      4.7623      153.96    
  4.5000      130.50      0.0000      4.7433      153.55    
  4.5000      133.50      0.0000      4.7418      153.18    
  4.5000      136.50      0.0000      4.7447      152.92    
  4.5000      139.50      0.0000      4.7253      152.51    
  4.5000      142.50      0.0000      4.7232      152.14    
  4.5000      145.50      0.0000      4.7107      151.78    
  4.5000      148.50      0.0000      4.6981      151.43    
  4.5000      151.50      0.0000      4.6921      151.12    
  4.5000      154.50      0.0000      4.6718      150.72    
  4.5000      157.50     0.15870E-01  4.6620      150.48    
  4.5000      160.50      0.0000      4.6499      150.32    
  4.5000      163.50      0.0000      4.6358      149.97    
  4.5000      166.50      0.0000      4.6274      149.67    
  4.5000      169.50      0.0000      4.6062      149.28    
  4.5000      172.50     0.15870E-01  4.6007      148.90    
  4.5000      175.50      0.0000      4.5997      148.67    
  4.5000      178.50      0.0000      4.5778      148.29    
  4.5000      181.50      0.0000      4.5666      148.01    
  4.5000      184.50      0.0000      4.5444      147.64    
  4.5000      187.50      0.0000      4.5367      147.27    
  4.5000      190.50     0.15870E-01  4.5235      146.99    
  4.5000      193.50      0.0000      4.4950      146.74    
  4.5000      196.50      0.0000      4.4851      146.65    
  4.5000      199.50      0.0000      4.4618      146.30    
  4.5000      202.50     0.15870E-01  4.4518      145.93    
  4.5000      205.50      0.0000      4.4356      145.66    
  4.5000      208.50      0.0000      4.4113      145.33    
  4.5000      211.50     0.15870E-01  4.4104      145.06    
  4.5000      214.50      0.0000      4.3888      144.78    
  4.5000      217.50     0.31741E-01  4.3669      144.50    
  4.5000      220.50     0.15870E-01  4.3470      144.26    
  4.5000      223.50      0.0000      4.3211      143.96    
  4.5000      226.50      0.0000      4.3067      143.60    
  4.5000      229.50      0.0000      4.2822      143.35    
  4.5000      232.50      0.0000      4.2538      143.16    
  4.5000      235.50     0.15870E-01  4.2381      143.12    
  4.5000      238.50     0.15870E-01  4.2106      142.86    
  4.5000      241.50     0.15870E-01  4.1935      142.50    
  4.5000      244.50      0.0000      4.1677      142.29    
  4.5000      247.50      0.0000      4.1389      142.06    
  4.5000      250.50     0.15870E-01  4.1235      141.99    
  4.5000      253.50      0.0000      4.0938      141.78    
  4.5000      256.50     0.63481E-01  4.0735      141.44    
  4.5000      259.50     0.31741E-01  4.0435      141.26    
  4.5000      262.50     0.47611E-01  4.0125      141.08    
  4.5000      265.50     0.15870E-01  3.9807      140.92    
  4.5000      268.50     0.47611E-01  3.9489      140.77    
  4.5000      271.50     0.79352E-01  3.9246      140.46    
  4.5000      274.50     0.15870E-01  3.9028      140.46    
  4.5000      277.50     0.15870E-01  3.8703      140.34    
  4.5000      280.50     0.63481E-01  3.8450      140.03    
  4.5000      283.50     0.79352E-01  3.8106      139.92    
  4.5000      286.50     0.95222E-01  3.7756      139.81    
  4.5000      289.50     0.15870      3.7511      139.87    
  4.5000      292.50     0.17457      3.7172      139.82    
  4.5000      295.50     0.22219      3.6889      139.55    
  4.5000      298.50     0.11109      3.6497      139.47    
  4.5000      301.50     0.19044      3.6153      139.47    
  4.5000      304.50     0.20631      3.5752      139.41    
  4.5000      307.50     0.19044      3.5436      139.39    
  4.5000      310.50     0.23806      3.5283      139.27    
  4.5000      313.50     0.17457      3.4876      139.23    
  4.5000      316.50     0.26980      3.4536      139.31    
  4.5000      319.50     0.22219      3.4124      139.30    
  4.5000      322.50     0.25393      3.3789      139.41    
  4.5000      325.50     0.31741      3.3591      139.40    
  4.5000      328.50     0.34915      3.3174      139.42    
  4.5000      331.50     0.42850      3.2843      139.59    
  4.5000      334.50     0.30154      3.2521      139.44    
  4.5000      337.50     0.23806      3.2152      139.57    
  4.5000      340.50     0.34915      3.1783      139.72    
  4.5000      343.50     0.47611      3.1371      139.80    
  4.5000      346.50     0.44437      3.1114      139.94    
  4.5000      349.50     0.57133      3.0955      139.89    
  4.5000      352.50     0.44437      3.0604      140.08    
  4.5000      355.50     0.41263      3.0255      140.29    
  4.5000      358.50     0.34915      2.9860      140.42    
  4.5000      361.50     0.42850      2.9577      140.74    
  4.5000      364.50     0.34915      2.9365      140.87    
  4.5000      367.50     0.30154      2.8982      141.03    
  4.5000      370.50     0.66656      2.8715      141.39    
  4.5000      373.50     0.50785      2.8345      141.58    
  4.5000      376.50     0.41263      2.8094      141.96    
  4.5000      379.50     0.61894      2.7804      142.00    
  4.5000      382.50     0.55546      2.7511      142.06    
  4.5000      385.50     0.42850      2.7423      142.45    
  4.5000      388.50     0.46024      2.7084      142.68    
  4.5000      391.50     0.44437      2.6870      143.11    
  4.5000      394.50     0.44437      2.6603      143.20    
  4.5000      397.50     0.53959      2.6287      143.45    
  4.5000      400.50     0.50785      2.6168      144.03    
  4.5000      403.50     0.47611      2.5916      144.15    
  4.5000      406.50     0.53959      2.5682      144.52    
  4.5000      409.50     0.49198      2.5456      144.91    
  4.5000      412.50     0.49198      2.5181      145.19    
  4.5000      415.50     0.52372      2.5035      145.68    
  4.5000      418.50     0.55546      2.4815      145.86    
  4.5000      421.50     0.47611      2.4678      146.08    
  4.5000      424.50     0.36502      2.4601      146.39    
  4.5000      427.50     0.34915      2.4367      146.70    
  4.5000      430.50     0.47611      2.4265      147.20    
  4.5000      433.50     0.31741      2.4077      147.41    
  4.5000      436.50     0.53959      2.3871      147.73    
  4.5000      439.50     0.60307      2.3838      148.30    
  4.5000      442.50     0.41263      2.3648      148.61    
  4.5000      445.50     0.30154      2.3594      149.11    
  4.5000      448.50     0.33328      2.3440      149.36    
  4.5000      451.50     0.60307      2.3277      149.67    
  4.5000      454.50     0.47611      2.3252      150.17    
  4.5000      457.50     0.41263      2.3109      150.48    
  4.5000      460.50     0.44437      2.3141      150.80    
  4.5000      463.50     0.33328      2.3082      150.94    
  4.5000      466.50     0.47611      2.2962      151.24    
  4.5000      469.50     0.39676      2.2980      151.72    
  4.5000      472.50     0.30154      2.2881      152.00    
  4.5000      475.50     0.26980      2.2864      152.40    
  4.5000      478.50     0.42850      2.2842      152.77    
  4.5000      481.50     0.34915      2.2764      153.05    
  4.5000      484.50     0.26980      2.2826      153.50    
  4.5000      487.50     0.41263      2.2762      153.78    
  4.5000      490.50     0.33328      2.2775      154.13    
  4.5000      493.50     0.41263      2.2794      154.47    
  4.5000      496.50     0.30154      2.2782      154.60    
  4.5000      499.50     0.34915      2.2892      154.85    
  4.5000      502.50     0.28567      2.2859      155.14    
  4.5000      505.50     0.36502      2.2840      155.39    
  4.5000      508.50     0.25393      2.2933      155.76    
  4.5000      511.50     0.44437      2.2926      156.02    
  4.5000      514.50     0.34915      2.2971      156.32    
  4.5000      517.50     0.33328      2.2970      156.59    
  4.5000      520.50     0.31741      2.2975      156.87    
  4.5000      523.50     0.44437      2.3005      157.16    
  4.5000      526.50     0.28567      2.3013      157.50    
  4.5000      529.50     0.25393      2.3038      157.84    
  4.5000      532.50     0.20631      2.3070      158.12    
  4.5000      535.50     0.26980      2.3125      158.29    
  4.5000      538.50     0.33328      2.3158      158.44    
  4.5000      541.50     0.53959      2.3207      158.72    
  4.5000      544.50     0.33328      2.3263      158.99    
  4.5000      547.50     0.25393      2.3326      159.26    
  4.5000      550.50     0.33328      2.3397      159.53    
  4.5000      553.50     0.22219      2.3422      159.75    
  4.5000      556.50     0.25393      2.3504      160.01    
  4.5000      559.50     0.41263      2.3594      160.26    
  4.5000      562.50     0.25393      2.3692      160.51    
  4.5000      565.50     0.31741      2.3797      160.75    
  4.5000      568.50     0.38089      2.3911      160.99    
  4.5000      571.50     0.38089      2.4040      161.17    
  4.5000      574.50     0.33328      2.4104      161.28    
  4.5000      577.50     0.28567      2.4236      161.51    
  4.5000      580.50     0.22219      2.4377      161.72    
  4.5000      583.50     0.28567      2.4525      161.94    
  4.5000      586.50     0.30154      2.4682      162.14    
  4.5000      589.50     0.36502      2.4758      162.27    
  4.5000      592.50     0.26980      2.4928      162.45    
  4.5000      595.50     0.20631      2.5107      162.63    
  4.5000      598.50     0.28567      2.5294      162.79    
  4.5000      601.50     0.30154      2.5489      162.95    
  4.5000      604.50     0.30154      2.5694      163.10    
  4.5000      607.50     0.30154      2.5907      163.24    
  4.5000      610.50     0.23806      2.6127      163.38    
  4.5000      613.50     0.22219      2.6242      163.44    
  4.5000      616.50     0.38089      2.6477      163.56    
  4.5000      619.50     0.28567      2.6720      163.67    
  4.5000      622.50     0.25393      2.6973      163.77    
  4.5000      625.50     0.14283      2.7234      163.86    
  4.5000      628.50     0.28567      2.7373      163.86    
  4.5000      631.50     0.22219      2.7649      163.93    
  4.5000      634.50     0.79352E-01  2.7933      163.98    
  4.5000      637.50     0.26980      2.8227      164.03    
  4.5000      640.50     0.22219      2.8529      164.08    
  4.5000      643.50     0.12696      2.8839      164.11    
  4.5000      646.50     0.20631      2.9146      164.20    
  4.5000      649.50     0.12696      2.9309      164.21    
  4.5000      652.50     0.19044      2.9637      164.23    
  4.5000      655.50     0.19044      2.9973      164.23    
  4.5000      658.50     0.19044      3.0315      164.23    
  4.5000      661.50     0.23806      3.0664      164.22    
  4.5000      664.50     0.22219      3.0854      164.12    
  4.5000      667.50     0.17457      3.1210      164.10    
  4.5000      670.50     0.14283      3.1571      164.07    
  4.5000      673.50     0.12696      3.1935      164.03    
  4.5000      676.50     0.17457      3.2302      163.99    
  4.5000      679.50     0.12696      3.2671      163.94    
  4.5000      682.50     0.95222E-01  3.3040      163.89    
  4.5000      685.50     0.11109      3.3391      163.95    
  4.5000      688.50     0.95222E-01  3.3575      163.92    
  4.5000      691.50     0.14283      3.3942      163.86    
  4.5000      694.50     0.26980      3.4308      163.80    
  4.5000      697.50     0.11109      3.4670      163.73    
  4.5000      700.50     0.15870      3.5030      163.66    
  4.5000      703.50     0.79352E-01  3.5229      163.51    
  4.5000      706.50     0.19044      3.5581      163.44    
  4.5000      709.50     0.63481E-01  3.5929      163.36    
  4.5000      712.50     0.95222E-01  3.6271      163.29    
  4.5000      715.50     0.63481E-01  3.6607      163.21    
  4.5000      718.50     0.95222E-01  3.6936      163.13    
  4.5000      721.50     0.15870      3.7257      163.05    
  4.5000      724.50     0.79352E-01  3.7551      163.07    
  4.5000      727.50     0.79352E-01  3.7704      163.03    
  4.5000      730.50     0.47611E-01  3.8007      162.94    
  4.5000      733.50     0.12696      3.8302      162.85    
  4.5000      736.50     0.15870E-01  3.8589      162.77    
  4.5000      739.50     0.63481E-01  3.8751      162.63    
  4.5000      742.50     0.63481E-01  3.9025      162.54    
  4.5000      745.50     0.47611E-01  3.9291      162.45    
  4.5000      748.50     0.63481E-01  3.9549      162.36    
  4.5000      751.50     0.63481E-01  3.9798      162.27    
  7.5000      1.5000      0.0000      5.1104      157.04    
  7.5000      4.5000      0.0000      5.1090      157.07    
  7.5000      7.5000      0.0000      5.0922      157.04    
  7.5000      10.500      0.0000      5.0922      157.04    
  7.5000      13.500      0.0000      5.0908      157.08    
  7.5000      16.500      0.0000      5.0736      157.04    
  7.5000      19.500      0.0000      5.0721      157.08    
  7.5000      22.500      0.0000      5.0545      157.04    
  7.5000      25.500      0.0000      5.0545      157.04    
  7.5000      28.500      0.0000      5.0530      157.08    
  7.5000      31.500      0.0000      5.0351      157.04    
  7.5000      34.500      0.0000      5.0351      157.04    
  7.5000      37.500      0.0000      5.0253      157.04    
  7.5000      40.500      0.0000      5.0154      157.04    
  7.5000      43.500      0.0000      5.0139      157.08    
  7.5000      46.500      0.0000      4.9954      157.04    
  7.5000      49.500      0.0000      4.9954      157.04    
  7.5000      52.500      0.0000      4.9854      157.04    
  7.5000      55.500      0.0000      4.9753      157.04    
  7.5000      58.500      0.0000      4.9737      157.08    
  7.5000      61.500      0.0000      4.9550      157.04    
  7.5000      64.500      0.0000      4.9550      157.04    
  7.5000      67.500      0.0000      4.9534      157.08    
  7.5000      70.500      0.0000      4.9346      157.04    
  7.5000      73.500      0.0000      4.9330      157.09    
  7.5000      76.500      0.0000      4.9141      157.04    
  7.5000      79.500      0.0000      4.9141      157.04    
  7.5000      82.500      0.0000      4.9126      157.09    
  7.5000      85.500      0.0000      4.8937      157.04    
  7.5000      88.500      0.0000      4.8921      157.09    
  7.5000      91.500      0.0000      4.8732      157.04    
  7.5000      94.500      0.0000      4.8725      157.06    
  7.5000      97.500      0.0000      4.8615      157.09    
  7.5000      100.50      0.0000      4.8428      156.88    
  7.5000      103.50      0.0000      4.8429      156.48    
  7.5000      106.50      0.0000      4.8335      156.06    
  7.5000      109.50      0.0000      4.8247      155.71    
  7.5000      112.50      0.0000      4.8240      155.40    
  7.5000      115.50      0.0000      4.8118      155.02    
  7.5000      118.50      0.0000      4.8121      154.66    
  7.5000      121.50      0.0000      4.8017      154.30    
  7.5000      124.50      0.0000      4.7911      153.94    
  7.5000      127.50      0.0000      4.7881      153.62    
  7.5000      130.50      0.0000      4.7688      153.21    
  7.5000      133.50      0.0000      4.7614      152.98    
  7.5000      136.50      0.0000      4.7582      152.86    
  7.5000      139.50      0.0000      4.7384      152.44    
  7.5000      142.50      0.0000      4.7336      152.13    
