x  y  conc vel  dir
  1.5000      1.5000      0.0000      3.1852      109.94    
  1.5000      4.5000      0.0000      3.2056      109.94    
  1.5000      7.5000      0.0000      3.2273      109.94    
  1.5000      10.500      0.0000      3.2501      109.93    
  1.5000      13.500      0.0000      3.2742      109.93    
  1.5000      16.500      0.0000      3.2994      109.93    
  1.5000      19.500      0.0000      3.3242      109.85    
  1.5000      22.500      0.0000      3.3515      109.85    
  1.5000      25.500      0.0000      3.3799      109.84    
  1.5000      28.500      0.0000      3.4094      109.84    
  1.5000      31.500      0.0000      3.4261      109.92    
  1.5000      34.500      0.0000      3.4415      109.92    
  1.5000      37.500      0.0000      3.4729      109.92    
  1.5000      40.500      0.0000      3.5051      109.91    
  1.5000      43.500      0.0000      3.5382      109.91    
  1.5000      46.500      0.0000      3.5720      109.91    
  1.5000      49.500      0.0000      3.6066      109.91    
  1.5000      52.500      0.0000      3.6418      109.91    
  1.5000      55.500      0.0000      3.6776      109.91    
  1.5000      58.500      0.0000      3.7139      109.91    
  1.5000      61.500      0.0000      3.7507      109.91    
  1.5000      64.500      0.0000      3.7878      109.91    
  1.5000      67.500      0.0000      3.8230      109.82    
  1.5000      70.500      0.0000      3.8606      109.82    
  1.5000      73.500      0.0000      3.8983      109.82    
  1.5000      76.500      0.0000      3.9360      109.82    
  1.5000      79.500      0.0000      3.9737      109.83    
  1.5000      82.500      0.0000      3.9947      109.91    
  1.5000      85.500      0.0000      4.0134      109.91    
  1.5000      88.500      0.0000      4.0506      109.92    
  1.5000      91.500      0.0000      4.0876      109.92    
  1.5000      94.500      0.0000      4.1241      109.92    
  1.5000      97.500      0.0000      4.1601      109.92    
  1.5000      100.50      0.0000      4.1955      109.92    
  1.5000      103.50      0.0000      4.2303      109.93    
  1.5000      106.50      0.0000      4.2642      109.93    
  1.5000      109.50      0.0000      4.2974      109.93    
  1.5000      112.50      0.0000      4.3296      109.93    
  1.5000      115.50      0.0000      4.3608      109.94    
  1.5000      118.50      0.0000      4.3892      109.87    
  1.5000      121.50      0.0000      4.4183      109.88    
  1.5000      124.50      0.0000      4.4463      109.88    
  1.5000      127.50      0.0000      4.4731      109.89    
  1.5000      130.50      0.0000      4.4987      109.90    
  1.5000      133.50      0.0000      4.5126      109.95    
  1.5000      136.50      0.0000      4.5244      109.95    
  1.5000      139.50      0.0000      4.5473      109.96    
  1.5000      142.50      0.0000      4.5689      109.96    
  1.5000      145.50      0.0000      4.5891      109.96    
  1.5000      148.50      0.0000      4.6080      109.96    
  1.5000      151.50      0.0000      4.6254      109.97    
  1.5000      154.50      0.0000      4.6415      109.97    
  1.5000      157.50      0.0000      4.6562      109.97    
  1.5000      160.50      0.0000      4.6696      109.98    
  1.5000      163.50      0.0000      4.6815      109.98    
  1.5000      166.50      0.0000      4.6914      109.96    
  1.5000      169.50      0.0000      4.7007      109.96    
  1.5000      172.50      0.0000      4.7085      109.97    
  1.5000      175.50      0.0000      4.7151      109.98    
  1.5000      178.50      0.0000      4.7202      109.98    
  1.5000      181.50      0.0000      4.7227      109.99    
  1.5000      184.50      0.0000      4.7243      109.99    
  1.5000      187.50      0.0000      4.7267      110.00    
  1.5000      190.50      0.0000      4.7278      110.00    
  1.5000      193.50      0.0000      4.7275      110.00    
  1.5000      196.50      0.0000      4.7260      110.00    
  1.5000      199.50      0.0000      4.7232      110.01    
  1.5000      202.50      0.0000      4.7191      110.01    
  1.5000      205.50      0.0000      4.7137      110.01    
  1.5000      208.50      0.0000      4.7072      110.01    
  1.5000      211.50      0.0000      4.6994      110.02    
  1.5000      214.50      0.0000      4.6905      110.02    
  1.5000      217.50      0.0000      4.6810      110.04    
  1.5000      220.50      0.0000      4.6698      110.04    
  1.5000      223.50      0.0000      4.6576      110.05    
  1.5000      226.50      0.0000      4.6439      110.04    
  1.5000      229.50      0.0000      4.6296      110.04    
  1.5000      232.50      0.0000      4.6177      110.03    
  1.5000      235.50      0.0000      4.6030      109.94    
  1.5000      238.50      0.0000      4.5860      109.94    
  1.5000      241.50      0.0000      4.5714      109.92    
  1.5000      244.50      0.0000      4.5484      109.64    
  1.5000      247.50      0.0000      4.5289      109.62    
  1.5000      250.50      0.0000      4.5149      109.57    
  1.5000      253.50      0.0000      4.4920      109.23    
  1.5000      256.50      0.0000      4.4704      109.20    
  1.5000      259.50      0.0000      4.4531      109.15    
  1.5000      262.50      0.0000      4.4281      108.83    
  1.5000      265.50      0.0000      4.4048      108.80    
  1.5000      268.50      0.0000      4.3879      108.81    
  1.5000      271.50      0.0000      4.3613      108.45    
  1.5000      274.50      0.0000      4.3368      108.42    
  1.5000      277.50      0.0000      4.3172      108.36    
  1.5000      280.50      0.0000      4.3003      107.92    
  1.5000      283.50      0.0000      4.2877      107.90    
  1.5000      286.50      0.0000      4.2676      107.84    
  1.5000      289.50      0.0000      4.2393      107.44    
  1.5000      292.50      0.0000      4.2139      107.40    
  1.5000      295.50      0.0000      4.1935      107.34    
  1.5000      298.50      0.0000      4.1649      106.92    
  1.5000      301.50      0.0000      4.1444      106.87    
  1.5000      304.50      0.0000      4.1201      106.63    
  1.5000      307.50      0.0000      4.0911      106.41    
  1.5000      310.50      0.0000      4.0710      106.36    
  1.5000      313.50      0.0000      4.0472      106.12    
  1.5000      316.50      0.0000      4.0202      105.96    
  1.5000      319.50      0.0000      4.0009      105.92    
  1.5000      322.50      0.0000      3.9741      105.48    
  1.5000      325.50      0.0000      3.9511      105.46    
  1.5000      328.50      0.0000      3.9328      105.43    
  1.5000      331.50      0.0000      3.9176      104.95    
  1.5000      334.50      0.0000      3.9066      104.94    
  1.5000      337.50      0.0000      3.8892      104.91    
  1.5000      340.50      0.0000      3.8650      104.48    
  1.5000      343.50      0.0000      3.8445      104.48    
  1.5000      346.50      0.0000      3.8284      104.45    
  1.5000      349.50      0.0000      3.8060      104.03    
  1.5000      352.50      0.0000      3.7870      104.02    
  1.5000      355.50      0.0000      3.7725      104.00    
  1.5000      358.50      0.0000      3.7520      103.59    
  1.5000      361.50      0.0000      3.7347      103.59    
  1.5000      364.50      0.0000      3.7217      103.57    
  1.5000      367.50      0.0000      3.7035      103.19    
  1.5000      370.50      0.0000      3.6878      103.19    
  1.5000      373.50      0.0000      3.6763      103.18    
  1.5000      376.50      0.0000      3.6597      102.77    
  1.5000      379.50      0.0000      3.6522      102.75    
  1.5000      382.50      0.0000      3.6489      102.74    
  1.5000      385.50      0.0000      3.6336      102.35    
  1.5000      388.50      0.0000      3.6206      102.36    
  1.5000      391.50      0.0000      3.6117      102.35    
  1.5000      394.50      0.0000      3.5981      101.97    
  1.5000      397.50      0.0000      3.5868      101.98    
  1.5000      400.50     0.13508E-01  3.5792      101.98    
  1.5000      403.50      0.0000      3.5674      101.61    
  1.5000      406.50      0.0000      3.5575      101.63    
  1.5000      409.50      0.0000      3.5513      101.63    
  1.5000      412.50      0.0000      3.5410      101.28    
  1.5000      415.50      0.0000      3.5355      101.29    
  1.5000      418.50      0.0000      3.5283      101.12    
  1.5000      421.50      0.0000      3.5186      100.97    
  1.5000      424.50      0.0000      3.5141      100.98    
  1.5000      427.50     0.13508E-01  3.5080      100.82    
  1.5000      430.50     0.13508E-01  3.5028      100.67    
  1.5000      433.50      0.0000      3.5022      100.68    
  1.5000      436.50      0.0000      3.4950      100.37    
  1.5000      439.50      0.0000      3.4892      100.40    
  1.5000      442.50      0.0000      3.4861      100.43    
  1.5000      445.50      0.0000      3.4799      100.14    
  1.5000      448.50      0.0000      3.4751      100.18    
  1.5000      451.50     0.13508E-01  3.4726      100.21    
  1.5000      454.50     0.27016E-01  3.4671      99.941    
  1.5000      457.50      0.0000      3.4632      99.989    
  1.5000      460.50     0.27016E-01  3.4613      100.03    
  1.5000      463.50      0.0000      3.4564      99.786    
  1.5000      466.50      0.0000      3.4530      99.819    
  1.5000      469.50     0.13508E-01  3.4513      99.873    
  1.5000      472.50     0.13508E-01  3.4469      99.644    
  1.5000      475.50      0.0000      3.4444      99.710    
  1.5000      478.50     0.13508E-01  3.4429      99.776    
  1.5000      481.50      0.0000      3.4402      99.566    
  1.5000      484.50      0.0000      3.4392      99.604    
  1.5000      487.50     0.13508E-01  3.4377      99.680    
  1.5000      490.50      0.0000      3.4337      99.496    
  1.5000      493.50      0.0000      3.4320      99.582    
  1.5000      496.50     0.27016E-01  3.4306      99.671    
  1.5000      499.50     0.13508E-01  3.4267      99.511    
  1.5000      502.50     0.13508E-01  3.4254      99.609    
  1.5000      505.50     0.27016E-01  3.4239      99.711    
  1.5000      508.50      0.0000      3.4201      99.575    
  1.5000      511.50     0.27016E-01  3.4192      99.685    
  1.5000      514.50     0.27016E-01  3.4171      99.746    
  1.5000      517.50     0.13508E-01  3.4132      99.632    
  1.5000      520.50     0.67539E-01  3.4126      99.752    
  1.5000      523.50     0.13508E-01  3.4108      99.879    
  1.5000      526.50     0.27016E-01  3.4069      99.789    
  1.5000      529.50     0.54031E-01  3.4057      99.924    
  1.5000      532.50     0.27016E-01  3.4028      99.889    
  1.5000      535.50      0.0000      3.4014      99.923    
  1.5000      538.50     0.27016E-01  3.3993      100.07    
  1.5000      541.50     0.40524E-01  3.3960      100.12    
  1.5000      544.50     0.40524E-01  3.3950      100.17    
  1.5000      547.50     0.54031E-01  3.3926      100.34    
  1.5000      550.50     0.40524E-01  3.3882      100.31    
  1.5000      553.50     0.27016E-01  3.3885      100.47    
  1.5000      556.50     0.40524E-01  3.3860      100.65    
  1.5000      559.50     0.13508E-01  3.3815      100.64    
  1.5000      562.50      0.0000      3.3820      100.81    
  1.5000      565.50     0.40524E-01  3.3784      100.92    
